报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.31,0.33,0.25,0.48,0.49,0.47,0.48,0.51,--,
每股净资产(元),--,--,--,--,3.19,3.07,2.72,2.24,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.45,0.43,0.4,0.47,--,
主营业务收入(万元),49076,41514,36795,22994,23704,22998,20640,21555,23301,
主营业务利润(万元),11731,10648,9120,8010,7338,7279,6650,7176,6354,
营业利润(万元),3641,3918,2762,4498,4152,3759,3495,4235,2808,
投资收益(万元),120,153,279,-136,-208,16,--,--,--,
营业外收支净额(万元),-12,-17,181,108,88,262,691,213,58,
利润总额(万元),3630,3901,2943,4607,4239,4021,4186,4448,2866,
净利润(万元),3103,3262,2455,3985,3686,3488,3616,3832,2432,
净利润(扣除非经常性损益后)(万元),2959,2905,1980,3975,3793,3262,3011,3632,2670,
经营活动产生的现金流量净额(万元),2613,2687,1159,4624,3362,3204,3034,3507,1856,
现金及现金等价物净增加额(万元),4314,-7428,-3569,7946,-1547,1058,786,-2488,5851,
总资产(万元),75060,66383,60070,51797,29671,29733,24775,22091,20239,
流动资产(万元),43688,37011,33167,39616,20233,20872,16310,14551,15672,
总负债(万元),23932,17513,13559,6467,5753,6674,4369,5302,7281,
流动负债(万元),23332,16869,12852,6416,5671,6595,4275,4552,6531,
股东权益不含少数股东权益(万元),50154,48050,45848,45330,23919,23058,20406,16790,12958,
净资产收益率加权(%),6.33,6.95,5.42,12.72,16.27,15.78,19.44,25.76,33.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
