报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.04,0.04,0.02,-1.01,-0.23,0.05,-0.13,0.12,-0.79,0.27,0.05,0.04,0.11,--,0.13,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.23,3.98,3.75,3.75,3.22,3.17,3.16,3.15,3.8,2.11,1.67,1.6,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.06,-0.9,-0.41,-1,-0.33,0.07,0.99,-0.62,0.38,0.62,0,1.42,
主营业务收入(万元),138023,128351,110260,105026,119242,110326,136101,266452,182691,188627,122690,134318,72794,55692,76380,25565,44604,41536,32646,34871,
主营业务利润(万元),8791,8290,10418,4091,-4421,-135,9895,5997,-885,20419,9710,11868,8035,7312,8980,4857,6916,7179,6353,7590,
营业利润(万元),1520,2445,2463,-74178,-19700,-9301,-9117,-6443,-33880,2434,1072,1635,2128,1754,2346,1204,4302,4282,4080,5097,
投资收益(万元),6909,2298,-586,-1157,104,6479,580,10420,101,980,40,-6,-18,-255,117,0,0,0,0,0,
营业外收支净额(万元),587,798,214,2695,4207,8466,4578,10167,3286,2025,1051,406,144,14,-164,21,-45,0,0,0,
利润总额(万元),2107,3243,2677,-71482,-15493,-835,-4539,3724,-30595,4459,2123,2042,2272,1514,2299,1225,4257,4251,4395,4986,
净利润(万元),2088,2036,1110,-47380,-10974,1435,-3852,3489,-24053,6224,1144,1025,1956,1652,2327,1225,4257,4251,4395,4986,
净利润(扣除非经常性损益后)(万元),-4747,-1852,-4666,-23595,-15806,-14057,-9480,-16430,-27461,4123,91,639,1830,1892,2410,1204,4302,0,0,0,
经营活动产生的现金流量净额(万元),9768,1907,-16665,5152,-1982,5469,4715,73559,-1752,-21059,-9501,-23231,-5981,1247,17806,-11168,5659,6227,0,0,
现金及现金等价物净增加额(万元),4727,5606,-32699,-10297,-25486,47776,-17660,4980,26481,-13188,9261,3397,-2896,-5101,-940,-8370,33313,546,0,0,
总资产(万元),161839,190528,225725,252721,291795,336095,265702,241694,286257,253630,221152,168385,157184,110700,101145,115531,90888,51045,50391,48537,
流动资产(万元),83646,124185,125487,149372,133492,177445,123836,143505,204386,185947,159541,114999,102248,81041,74288,90988,70164,31669,31284,31642,
总负债(万元),97519,143876,169927,199357,166766,195696,179403,159734,214418,153849,127024,76413,95777,50325,40769,56509,33949,29946,33710,32551,
流动负债(万元),83678,130515,161299,189104,154840,175392,157701,142967,204687,149803,120819,64384,83725,50295,40747,56494,33395,28875,33005,30490,
股东权益不含少数股东权益(万元),66927,64550,62513,61403,108783,119769,67732,70794,67615,92600,87308,87233,57900,57014,56970,56733,56939,21099,16681,15986,
净资产收益率加权(%),3.18,3.21,1.79,-55.68,-9.6,2.1,-5.53,5.03,-29.85,6.92,1.28,1.28,3.41,2.92,4.13,2.16,18.33,22.61,24.17,28.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
