报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-1.49,-0.64,0.17,--,-0.36,0.02,-0.21,0.01,0.12,0.09,0.1,-0.21,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.19,1.61,1.7,2.06,1.51,6.22,2.61,2.52,3.13,3.3,3.16,3.06,3.29,3.42,3.14,3.18,1.63,1.83,1.56,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,0.01,0.04,-0.12,0.17,0.41,0.03,0.22,0.21,0.32,0.13,-0.34,0.56,0.45,--,--,--,--,--,
主营业务收入(万元),52981,151813,176003,--,87787,72257,78487,86659,96630,84882,78412,75363,84020,81270,52097,59907,66657,55833,51039,57376,60132,53263,54168,58338,48699,38502,42679,
主营业务利润(万元),6517,47269,55932,--,7225,3710,2107,5893,11136,8595,6173,-849,16298,10427,3000,8504,14883,12794,5512,11011,14763,13441,14186,13818,16061,11740,14643,
营业利润(万元),-116836,-50932,15059,--,-27176,-4446,-16517,1249,7183,3717,8441,-13962,8192,1153,-9029,625,6597,3502,959,4812,10184,11658,14178,13818,16061,11740,14643,
投资收益(万元),-299,786,71,--,12896,9716,927,11247,7647,8251,16166,2042,-0,1518,0,60,60,603,893,160,--,4,188,0,--,--,--,
营业外收支净额(万元),2160,1323,1482,--,933,5594,251,294,895,1928,-754,171,-303,-14,-5783,9,-109,-165,8,-167,3,0,0,0,--,--,--,
利润总额(万元),-114676,-49609,16541,--,-26243,1148,-16266,1543,8078,5645,7686,-13791,7889,2764,-14812,695,6651,3941,1859,4804,10187,11650,14719,13818,16061,11740,14643,
净利润(万元),-112872,-48833,13101,--,-27318,1439,-15875,781,7363,5626,6585,-13573,7172,2762,-14812,987,4523,2956,2411,3210,8787,9903,12511,11118,13361,9040,11943,
净利润(扣除非经常性损益后)(万元),-114402,-51185,11729,--,-40537,-13201,-16124,-7714,1091,-2909,-8451,-13743,5988,537,-14832,635,4527,3072,1485,3321,8787,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-4737,8304,-38534,--,-33840,8212,-12437,-7400,-8475,529,2643,-7439,5494,13187,1095,7158,6774,10222,4146,-10804,16462,13381,--,--,--,--,--,
现金及现金等价物净增加额(万元),591,-36337,-43169,--,-16308,9164,-51129,63879,-6362,8432,1085,-784,-3504,3688,-13783,2482,1042,6305,-9390,4233,8388,-25925,--,--,--,--,--,
总资产(万元),201636,419738,429723,394158,262748,254435,268947,289043,184936,154199,173162,140551,270730,108912,113441,132190,133865,132985,130473,132724,111128,101531,122454,97182,54142,27512,18639,
流动资产(万元),155045,277866,268894,256724,134347,109517,121169,150142,98827,53245,40477,41763,49678,33096,32267,45972,42035,0,--,--,33005,25351,52578,31744,19991,17764,11827,
总负债(万元),212372,313384,276297,256739,148878,93262,121906,126721,76888,40431,41145,43588,71136,25093,32491,31631,27876,31777,32301,27280,10172,8904,28520,61334,37632,13409,6021,
流动负债(万元),211696,312431,176065,155481,147835,59199,57094,48993,44707,24424,24430,36358,34228,25064,32466,31593,27386,0,--,--,10172,6831,18207,32229,11462,5307,6021,
股东权益不含少数股东权益(万元),-13490,99447,147952,134167,111196,138529,142186,157470,103419,108763,131960,96921,199528,83769,80935,100559,105989,101208,98172,105445,100956,92627,93934,35847,16510,14103,12617,
净资产收益率加权(%),0,-39.53,8.87,--,-21.88,1,-10.6,0.56,6.94,4.67,5.56,-9.66,8.18,3.36,-16.47,0.96,4.37,2.97,2.46,2.73,9.1,10.62,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
