报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.19,0.13,0.02,-0.12,0.01,0.04,0.06,0.04,0.41,0.49,0.52,0.28,0.21,
每股净资产(元),--,--,--,--,--,--,--,2.75,5,1.65,2.33,1.54,1.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.14,-0.09,0.09,0.19,0.08,
主营业务收入(万元),69897,59580,64521,68701,77697,89220,110675,91453,122438,113787,121921,115982,95655,
主营业务利润(万元),17502,12670,14959,14236,17991,20785,22256,22901,32972,32252,30096,23142,16862,
营业利润(万元),12802,-4405,2471,-10300,-1025,2749,3434,2397,20187,19970,21483,9657,7456,
投资收益(万元),12382,6862,7126,7904,9209,6366,5083,2787,8096,10311,11058,9239,6758,
营业外收支净额(万元),5939,17544,52,485,1909,1573,2481,2741,3619,3673,2608,2703,2094,
利润总额(万元),18741,13139,2523,-9815,883,4322,5915,5138,23805,23643,24091,12360,9551,
净利润(万元),17603,12460,2214,-11237,795,3877,5458,3932,21110,20293,21368,11553,8670,
净利润(扣除非经常性损益后)(万元),1875,-5715,660,-11715,-801,2563,3562,1612,17877,16462,19128,9255,6599,
经营活动产生的现金流量净额(万元),12502,23278,3118,7644,5710,3644,8557,8690,-7181,-3884,2138,4670,1964,
现金及现金等价物净增加额(万元),-29057,30167,-5735,-3449,5119,-13416,-55334,-42454,125418,2440,5979,-483,1459,
总资产(万元),345896,282823,276343,276971,299831,308603,326401,325339,364453,182314,147696,126353,104399,
流动资产(万元),210435,189860,176393,170427,181504,187068,200721,228426,282377,117611,97087,85472,73079,
总负债(万元),75474,29474,33769,39806,46063,52104,69541,62355,98972,107119,87416,87616,77435,
流动负债(万元),63495,27802,32074,37739,43623,49452,66531,59155,96712,94246,77268,84566,72557,
股东权益不含少数股东权益(万元),260503,247033,236413,233377,249404,252290,252957,256838,258971,68126,56661,37439,25862,
净资产收益率加权(%),6.88,5.14,0.86,-4.51,0.31,1.51,2.15,1.53,8.77,32.19,45.86,36.5,40.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
