报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),1.19,0.85,0.63,0.7,0.72,0.87,0.75,0.84,0.87,1.01,0.68,0.69,0.64,
每股净资产(元),--,--,--,--,--,--,--,--,9.56,0,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.82,0.69,1.91,1.01,0.44,
主营业务收入(万元),483725,419705,360274,351301,331137,311323,298845,274985,273884,214382,164935,202570,160878,
主营业务利润(万元),156258,126194,103420,105060,105261,93889,80614,82872,77175,58371,45983,47951,36952,
营业利润(万元),69487,54162,36666,43247,44140,35038,29639,36262,28120,19304,12359,13647,11942,
投资收益(万元),5369,8720,3986,2738,5729,4048,2367,-435,--,0,0,2,-21,
营业外收支净额(万元),7110,3095,5048,3740,3285,2548,3238,2071,831,601,904,-156,-396,
利润总额(万元),76597,57257,41715,46987,47425,37586,32877,38334,28950,19904,13263,13491,11546,
净利润(万元),60353,43281,31922,35371,36394,29345,25518,28315,21284,15210,10135,10410,9596,
净利润(扣除非经常性损益后)(万元),48226,32948,22549,28477,27866,21393,18217,23011,18116,14775,9545,10108,8065,
经营活动产生的现金流量净额(万元),64628,74682,29292,47235,26673,15733,-134,29671,21307,10305,28640,15100,6667,
现金及现金等价物净增加额(万元),-12295,13940,1464,-3603,-12233,5803,-27516,4510,34829,-1212,462,-14243,30932,
总资产(万元),540870,512813,467388,422014,458081,428065,387142,329554,311753,122196,96238,113506,120698,
流动资产(万元),366356,342529,294874,263888,310774,276551,247399,248174,261300,81566,60621,85289,99909,
总负债(万元),175371,176891,154219,118866,164956,146103,117254,64721,58602,64811,54876,77601,83629,
流动负债(万元),168849,171974,149673,114628,160860,141324,111804,60624,55031,61844,51942,77265,81719,
股东权益不含少数股东权益(万元),365429,332615,306298,294923,285402,272700,260330,258540,248519,52539,37433,31134,31146,
净资产收益率加权(%),17.35,13.61,10.74,12.26,11.94,11.01,9.91,11.24,10.64,33.77,30.07,37.31,28.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
