报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.59,0.6,0.55,0.46,0.4,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,0.32,0.2,0.3,--,--,--,
主营业务收入(万元),1216408,1174148,1014623,868419,736924,690307,652626,574050,
主营业务利润(万元),387689,350828,322405,252100,199953,194312,205162,167372,
营业利润(万元),511324,472401,396092,276284,241724,196957,180102,151849,
投资收益(万元),149227,145544,117149,80394,84313,61857,51434,56172,
营业外收支净额(万元),1357,3248,2987,10177,3295,4781,13894,2973,
利润总额(万元),512681,475649,399079,286461,245020,201738,193996,154822,
净利润(万元),379014,359349,304296,218615,191192,158637,150050,124733,
净利润(扣除非经常性损益后)(万元),366679,344471,284605,205625,175090,--,--,--,
经营活动产生的现金流量净额(万元),296599,229100,192429,95880,145115,81290,-24427,40551,
现金及现金等价物净增加额(万元),-1603,-234866,361545,-201498,22765,325746,44803,-147711,
总资产(万元),5278530,4876578,4805365,3828257,3168183,2832730,1948833,2623403,
流动资产(万元),1988567,1836625,1720624,1311465,1114593,1033922,373653,607089,
总负债(万元),1918794,1934626,2299100,2280002,1813394,1590901,1091928,1126403,
流动负债(万元),1096634,1306130,1314031,1293993,1093638,916822,430686,357873,
股东权益不含少数股东权益(万元),3035738,2697966,2355466,1423572,1266444,1161689,854510,1494793,
净资产收益率加权(%),12.94,14.23,15.54,16.25,15.4,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
