报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.05,0.03,0.03,-0.06,0.02,-0.1,0.03,-0.04,0.03,0.02,0.21,-0.78,-0.2,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.95,1.91,1.89,1.7,2.48,2.65,2.62,3.02,3.02,2.91,2.72,1.68,1.53,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.15,0.22,-0.03,0.15,0.28,0.09,0.11,0.22,-0.67,-0.04,0.27,0,0,--,
主营业务收入(万元),2203,4256,6532,6503,5387,11181,11511,6075,13835,6139,2308,2139,4143,3021,5732,4132,8276,8007,9901,7437,3208,1320,
主营业务利润(万元),-89,82,228,145,136,694,1179,534,2531,1629,435,297,336,209,473,226,3135,3084,4649,2888,1844,861,
营业利润(万元),-932,472,500,-799,-2393,-1910,-335,-1357,420,298,2389,-11636,-2604,-910,-2981,-1305,1706,1713,2606,2185,1497,660,
投资收益(万元),0,783,1215,-6,-1089,15,--,--,--,--,3904,157,--,27,6,1671,300,233,130,0,0,0,
营业外收支净额(万元),-5,12,-2,-1,2667,135,846,667,23,52,783,-223,0,166,-3579,-365,-418,1145,236,0,0,--,
利润总额(万元),-936,484,498,-801,274,-1776,510,-689,443,350,3171,-11859,-2806,87,-6487,59,1618,3092,2972,2735,1497,661,
净利润(万元),-772,453,508,-863,238,-1508,479,-561,508,312,3173,-11588,-3016,134,-6238,80,1615,3093,2972,2735,1497,661,
净利润(扣除非经常性损益后)(万元),-947,-1164,-782,-961,-1343,-1658,-367,-1229,485,260,-1260,-11015,-2814,-1190,-4445,-1795,1704,1714,2606,0,0,--,
经营活动产生的现金流量净额(万元),-429,1475,380,-2169,1424,289,-5,-4512,-2190,3283,-507,2244,4186,1305,1789,3567,-10677,-568,4290,2585,0,--,
现金及现金等价物净增加额(万元),-409,5214,3070,-919,496,-4084,-2124,1124,2402,400,-1120,1391,-384,-947,-7396,2040,-6028,-13348,29282,1499,0,--,
总资产(万元),29313,29946,29510,28310,29628,28779,30354,33085,32807,33199,35159,40037,57420,47559,53449,66979,71247,62002,61193,31940,20666,--,
流动资产(万元),14655,14718,12816,11785,12287,7269,11958,13683,12660,4820,5685,6231,8565,7895,12642,24134,38784,--,--,0,0,--,
总负债(万元),1907,1767,1777,1557,2210,1598,1506,4647,3937,4936,7208,14929,20012,7565,10365,17404,22827,15204,17506,13404,3759,--,
流动负债(万元),804,655,672,442,1128,516,424,3560,2830,3830,6101,8722,18817,1472,2269,9782,15724,--,--,0,0,--,
股东权益不含少数股东权益(万元),27407,28179,27732,26752,27419,27181,28689,28210,28771,28263,27951,25108,36697,39178,42089,48475,48394,46779,43686,18536,16907,--,
净资产收益率加权(%),-2.78,1.62,1.85,-3.18,0.87,-5.4,1.68,-1.97,1.78,1.11,12.03,-37.5,-7.9,0.33,-13.8,0.17,3.34,6.61,14.84,14.96,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
