报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.09,0.17,2.1,0.04,-0.52,0.04,0.04,0.04,0.02,0.07,0.13,0.21,0.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.33,3.32,3.22,3.14,5.89,5.49,5.33,5.31,5.07,4.91,4.81,6,6.35,5.52,4.35,3.97,2.75,2.72,2.98,2.23,2.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.14,-0.36,0.24,0.3,0.5,0.3,-0.17,-0.62,0.58,1.09,1.2,-0.01,0.7,3.12,--,--,--,--,--,--,--,
主营业务收入(万元),5511913,4612680,3122776,2029935,1839518,1942349,2000674,1833786,1621762,1711145,1325903,1220529,1216908,1265615,1145589,1336252,1280647,804165,674812,901655,1012710,857389,634337,500632,361022,238677,220288,121279,108649,
主营业务利润(万元),287108,280949,322994,266905,224516,262921,327927,322548,261251,266139,248446,231802,236173,213145,188347,196940,188190,121786,56641,148509,187491,162109,37174,37142,23273,26607,21859,7392,7940,
营业利润(万元),30327,13424,659216,-23224,-156923,-14961,-6950,-12022,-22538,-2807,12467,26587,24695,11791,3265,13363,13064,4842,-72746,25369,60245,50010,37319,37200,25020,26684,21860,7392,7941,
投资收益(万元),118338,92741,658785,34845,1357,59687,5499,742,3459,9716,322,-371,864,134,724,3669,-619,-5027,-27,-197,-268,225,1143,462,40,162,56,0,0,
营业外收支净额(万元),14731,32066,6631,25997,2376,24199,25156,21204,23494,11578,2123,1497,95,-336,-269,-4,178,5401,3970,4691,2473,0,0,0,0,0,1773,--,0,
利润总额(万元),45058,45490,665848,2773,-154547,9238,18206,9183,957,8771,14590,28085,24790,11610,4000,17074,12738,5443,-68725,29879,62466,53039,41234,38545,28856,26874,23727,10078,7828,
净利润(万元),21203,41129,505703,9567,-125682,5262,4516,4583,2497,8395,15108,25082,20920,10264,7190,14073,10107,3559,-69979,22488,49753,42917,34862,34604,26506,22671,20894,9059,6874,
净利润(扣除非经常性损益后)(万元),-187572,-79540,-9728,-28346,-113000,-47548,-6901,-5409,-11155,3288,11968,25494,20996,10478,6419,10195,9807,2865,-71989,22566,50205,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-154395,-322982,-431426,-97214,128960,-64039,228325,-35924,-137049,-43280,29410,36264,30122,18058,-10137,-37367,35139,65372,72323,-557,38391,121522,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),105955,33625,107700,53275,-15208,-13125,94745,17759,7693,-18043,-9508,9247,7432,4908,-22260,-48013,28699,5004,-42333,-38834,66020,68973,--,--,--,--,--,--,--,
总资产(万元),4258696,3298506,2355874,1724312,1425037,1677936,1574328,1656292,1690645,1646690,1356808,1051729,927797,995219,912045,959785,963738,700597,721174,1006301,976941,718332,538598,415578,252410,202592,112318,54981,42024,
流动资产(万元),2542279,2184330,1889114,1340762,1056040,1287031,1250411,1330372,1395381,1417290,1164649,892935,767304,852001,766641,812395,814063,532639,538288,0,0,617988,449209,340062,186493,151364,81370,40383,29597,
总负债(万元),3266026,2353369,1536055,1392462,1117492,1248190,1146318,1231607,1266983,1224276,946182,651781,549199,640682,565336,615544,634923,382059,405733,618921,607570,491773,370777,264570,172100,123553,54608,23966,28406,
流动负债(万元),2214583,2267583,1503125,1364908,1092676,1131741,1129425,1175725,1189247,1160130,938197,647367,545838,637932,563318,614494,634277,379631,396812,0,0,449748,340888,259885,170300,119753,54608,23966,28406,
股东权益不含少数股东权益(万元),806851,810474,799415,290148,281438,410348,408046,404359,400972,399865,387537,377504,354783,330176,321121,319393,305352,295351,289391,361484,347507,214798,159134,145005,77206,76451,55903,31015,13618,
净资产收益率加权(%),2.62,5.11,63.26,3.35,-36.3,1.28,1.11,1.14,0.62,2.13,3.93,6.84,6.05,3.16,2.26,4.51,3.37,1.22,-21.64,6.22,0,23.44,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
