报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.72,0.14,0.61,0.34,0.32,0.32,0.65,1.15,0.98,0.7,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.76,3.9,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.51,0.74,--,--,
主营业务收入(万元),284413,313358,239413,206853,186374,178082,134963,117078,101290,77018,44970,41212,
主营业务利润(万元),55682,64410,38772,23621,22374,20028,15610,15921,14177,11021,6957,5484,
营业利润(万元),-64186,9023,13172,6334,5237,5501,4949,7342,6188,4878,3221,2696,
投资收益(万元),-53998,2186,1535,-13,-267,396,152,4,26,6,--,--,
营业外收支净额(万元),36045,-427,820,1478,1895,1188,1183,1437,939,465,723,362,
利润总额(万元),-28141,8596,13992,7811,7132,6689,6133,8779,7126,5343,3943,3058,
净利润(万元),-28570,5714,11320,5926,5708,5640,5688,8464,6482,4630,3757,2904,
净利润(扣除非经常性损益后)(万元),2465,-7644,9771,4717,4108,4660,4760,7335,5813,4471,3352,2579,
经营活动产生的现金流量净额(万元),34863,9196,31983,7842,7322,-3403,10031,5261,9934,4888,1080,2549,
现金及现金等价物净增加额(万元),-13896,-53675,74665,-16491,-6954,22995,-41451,47940,2515,5436,1480,146,
总资产(万元),296519,371744,358068,191420,188619,170746,134245,123653,64847,52872,34983,27799,
流动资产(万元),140457,174459,171073,92532,100635,100249,83286,92343,38553,32070,20714,16922,
总负债(万元),156251,141017,127943,79260,81650,71236,39982,32348,30477,23146,17458,17184,
流动负债(万元),131819,138265,125584,76743,78905,69380,38357,31453,29387,21178,15380,13207,
股东权益不含少数股东权益(万元),132791,217677,220102,102300,98134,95067,91186,88629,31432,25724,16359,10602,
净资产收益率加权(%),-13.97,2.61,8.15,5.91,5.91,6.06,6.22,16.31,22.48,21.62,26.25,31.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
