报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),1.05,0.72,0.35,0.28,0.27,0.78,0.85,1.1,0.92,0.1,0.07,0.04,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.48,1.85,1.76,1.69,1.64,1.55,1.86,1.93,1.78,1.42,1.41,1.41,1.43,1.47,1.48,1.44,1.28,1.27,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-2.9,0.02,-0.08,-0.1,-0.02,-0.01,-0.26,-0.05,-0.2,0.08,-0.07,-0.1,0.06,0.02,--,--,--,--,--,
主营业务收入(万元),6777337,4123368,3475762,3223544,1939857,1732351,1606962,1034866,986579,66,72,33,757,1909,1254,--,17893,44547,38193,45823,37142,39013,43289,52147,47011,58868,68980,
主营业务利润(万元),1683649,1037396,627969,482169,403180,274631,255795,260327,210902,38,13,-49,70,475,60,--,2703,4388,3782,6490,2949,6136,4122,4620,4138,3534,7819,
营业利润(万元),862162,533857,303585,225645,174344,55550,120785,161748,132404,1894,1511,766,1751,186,-1406,-1878,49,172,-1550,986,-1174,3601,4075,4439,4186,3142,4452,
投资收益(万元),18570,-18623,25779,-9872,3684,4475,-627,351,1043,563,4037,1157,2778,453,-22,-60,0,0,0,-129,-31,0,0,0,3,1,0,
营业外收支净额(万元),-28656,-12846,-9299,-2498,4124,19793,5946,4186,5545,1278,-123,43,--,4,-40,-0,250,-15,-166,-619,-866,--,0,0,--,--,--,
利润总额(万元),833506,521011,294286,223147,178468,75343,126731,165935,137949,3171,1388,809,2535,643,-1468,-1938,299,158,-1716,238,-2071,3594,4067,4441,4342,3383,4545,
净利润(万元),567583,388592,200461,139526,126696,90788,98407,127938,106908,2385,1663,982,1956,871,-1311,-1936,316,342,-1632,237,-2072,3055,3457,2975,2910,2267,3045,
净利润(扣除非经常性损益后)(万元),573493,401863,151726,119858,101792,69491,88988,118225,49080,-130,618,-162,-667,-763,-1272,-2011,153,79,-1089,862,-993,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),223874,132911,-848555,624412,41227,-838476,-451801,-31256,-335505,536,-2071,-2599,-565,-298,-5270,-1068,-4018,1649,-1421,-1971,1179,310,--,--,--,--,--,
现金及现金等价物净增加额(万元),540348,1130270,92190,929168,216202,109247,-177750,278308,-143611,882,18255,-903,-10,2137,-10329,11467,-324,-304,-323,965,559,-155,--,--,--,--,--,
总资产(万元),32160502,23069867,15736402,10924916,9555280,8206581,6239506,5201521,3735288,47054,44536,44094,46235,45483,51173,50211,51350,70309,70560,70214,48014,51053,52686,55912,62409,68837,42720,
流动资产(万元),29122878,21334127,14418759,9926510,8738746,7518472,5716955,4796528,3516893,23097,34419,9935,12345,19799,19622,25654,50423,0,0,0,34411,37714,39065,41212,47332,52355,25840,
总负债(万元),26945386,19293206,13499772,8671694,8021469,6889960,5246754,4405605,3193973,777,644,1865,4920,5992,9865,8012,13757,41201,41609,41104,18570,20888,22321,29005,38477,45008,19287,
流动负债(万元),20096539,13762551,8429361,4786845,6051483,4570940,3724403,3387087,2196732,777,644,1865,4920,5992,8340,8012,10757,0,0,0,18570,20888,22321,29005,38477,45008,19287,
股东权益不含少数股东权益(万元),2736708,2318077,1976901,2000639,1285400,1052995,785216,694601,519587,46277,43892,42229,40983,38880,38308,39761,36594,29261,29018,29109,29444,30165,30365,26908,23932,23829,23433,
净资产收益率加权(%),23.63,19.45,10.63,9.42,10.26,11.31,13.34,21.11,22.96,5.29,3.86,2.33,4.89,2.25,-3.36,--,1.07,1.17,-5.47,0.82,--,10.12,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
