报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.43,0.27,0.23,-0.18,0.15,0.53,0.37,0.02,0.07,0.43,0.29,0.44,2.06,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.22,2.25,3.73,3.54,6.29,5.58,4.82,4.35,3.37,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.36,0.24,0.7,0.65,1.68,1.02,0.79,0.8,1.47,
主营业务收入(万元),1378525,443571,414968,284423,254736,236154,237244,172731,141413,162785,119588,101568,143351,76303,54009,61970,53501,
主营业务利润(万元),322961,98262,83445,47900,65698,72985,52960,16948,20974,51523,22324,17682,62987,12881,9973,21722,21971,
营业利润(万元),213221,50467,42132,-29569,30763,46498,30072,-2266,4650,35817,10583,7011,54276,8199,6511,18004,17419,
投资收益(万元),13501,3074,2053,1024,352,95,--,--,--,--,--,--,--,0,0,0,0,
营业外收支净额(万元),-5302,-112,2407,1514,864,943,1131,4916,992,1315,1778,598,--,207,146,-51,-3,
利润总额(万元),207919,50355,44539,-28055,31627,47441,31203,2650,5642,37132,12362,7608,55479,8509,6657,17954,17539,
净利润(万元),184148,44522,38550,-30381,25413,41067,27676,1840,5079,31981,10737,16364,38046,5942,5008,12487,13387,
净利润(扣除非经常性损益后)(万元),48910,43016,34878,-31776,24383,39940,26562,-2087,4115,30796,9059,15851,36927,5632,3546,11662,13904,
经营活动产生的现金流量净额(万元),285097,86345,35559,61485,24227,71287,22149,9483,26608,17836,25870,24078,31070,14456,8400,8545,15672,
现金及现金等价物净增加额(万元),93433,48593,-7641,12223,-35181,43601,1347,3150,-94,-1192,1194,-5399,5518,-4292,3966,1782,472,
总资产(万元),1697461,593846,556209,538712,538502,443268,277736,242557,214272,194460,172481,173193,178573,105236,97409,71793,58373,
流动资产(万元),823478,265785,244501,211530,184725,192256,127660,110836,86169,91626,58039,46469,65049,30643,31663,27495,15743,
总负债(万元),921024,213722,216203,237154,203099,129066,91746,76859,50414,28297,34607,42414,62390,25978,46042,25459,22496,
流动负债(万元),799592,148139,177558,189525,150940,83769,69108,76269,50074,28197,34607,37364,47260,25848,40961,25369,13990,
股东权益不含少数股东权益(万元),776060,380124,340006,301558,335403,314202,185990,165698,163858,166163,137875,130780,116182,79258,51367,46334,35877,
净资产收益率加权(%),26.83,12.35,12.02,-9.53,7.82,17.48,15.74,1.12,3.07,21.08,7.99,13.29,38.78,9.64,10.25,29.82,45.89,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
