报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),1.64,0.67,0.47,0.59,0.38,0.21,0.81,0.5,0.43,0.43,0.57,0.47,0.45,--,
每股净资产(元),--,--,--,--,--,2.45,4.46,3.7,3.27,4.41,6.12,1.89,1.7,3.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.1,1.14,0.13,0.14,0.35,-0.04,0.68,-0.3,0.91,
主营业务收入(万元),641164,435119,298230,233971,134893,120892,103907,60610,47721,30548,20551,20245,16831,14003,
主营业务利润(万元),185875,101417,85351,66877,36443,30423,29059,17136,14455,8985,6603,4992,4490,3216,
营业利润(万元),163361,60460,48383,34040,13463,3560,18096,10453,9473,6280,4457,3412,3106,2081,
投资收益(万元),83989,36457,19343,10,478,56,--,--,--,--,0,--,0,--,
营业外收支净额(万元),-738,98,-179,1851,4628,6402,296,1123,654,403,255,234,--,-0,
利润总额(万元),162623,60559,48204,35892,18091,9961,18392,11576,10127,6683,4712,3646,3109,2081,
净利润(万元),152201,57071,40336,25182,15130,8424,16074,9832,8578,5662,3995,3102,2483,1488,
净利润(扣除非经常性损益后)(万元),149126,49617,27409,23381,9200,1938,15822,8877,8022,5320,3778,2903,2481,1836,
经营活动产生的现金流量净额(万元),113863,43449,8099,4723,5700,3913,22690,2552,2830,4597,-327,4468,-1643,1095,
现金及现金等价物净增加额(万元),94085,73018,-27692,5968,34602,-11838,11185,-5536,-6475,-10942,30681,2501,1003,-70,
总资产(万元),1629455,1003192,746034,438762,248796,168049,127013,89562,80897,69002,60645,21511,16668,9797,
流动资产(万元),830239,458491,292629,211420,127980,80078,86524,56277,51699,46018,51231,15335,12542,7568,
总负债(万元),858279,632991,426325,229346,71431,66008,37426,15959,16117,10820,6805,9059,7319,6053,
流动负债(万元),603229,418559,285044,175100,54827,41946,35317,13497,13026,10258,6348,9059,7319,6053,
股东权益不含少数股东权益(万元),755310,356196,308196,194428,170879,97412,88815,73303,64780,58182,53840,12452,9350,3744,
净资产收益率加权(%),25.49,17.07,18.83,13.88,13.86,9.05,19.98,14.32,13.95,9.99,19.32,28.46,41.86,48.48,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
