报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.11,1.66,0.88,0.03,0.08,0.08,0.07,0.53,-0.43,0.1,-0.61,0.05,-0.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-0.29,0.14,0.04,0.6,0.56,1.37,1.89,1.82,1.66,0.97,1.7,1.62,1.96,1.99,1.92,2.23,1.98,1.34,1.24,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.11,0.24,-0.28,0.2,-0.4,0.79,1.3,1.2,0.37,0.33,-0.11,0.52,0.38,0.26,--,--,--,--,--,
主营业务收入(万元),160119,129280,115796,44488,1369,1063,1054,1861,56842,75747,57161,68388,53496,49792,50627,37058,36018,32486,46001,41277,29531,20824,28668,31759,28308,21164,27962,
主营业务利润(万元),16139,19655,9398,488,-27,31,44,174,1162,5889,843,3945,-1543,507,6597,5658,5270,1281,9823,7083,5328,3646,3123,3138,3499,1691,3424,
营业利润(万元),1155,11702,9245,-10256,-2087,-1239,-575,-896,-4678,-1114,-6502,-1622,-8816,-6543,540,832,740,-6956,2246,1358,532,404,3122,3064,3471,1814,3442,
投资收益(万元),-24,5,45,47,133,83,175,240,158,158,78,26,8,37,31,13,0,0,0,0,0,0,7,35,12,0,1,
营业外收支净额(万元),93,5750,13,10577,3167,2125,1301,6502,159,2141,117,2107,32,-47,-17,-0,-67,-1103,-622,-85,-277,0,0,0,0,0,0,
利润总额(万元),1248,17452,9258,321,1079,886,725,5606,-4519,1027,-6384,486,-8784,-6552,554,970,722,-8059,1624,1409,1508,1427,2526,2314,2913,1201,3043,
净利润(万元),1235,17446,9246,318,888,835,725,5606,-4519,1027,-6384,486,-8855,-6552,554,970,722,-8059,1269,1256,1282,1262,2148,1970,2476,1021,2643,
净利润(扣除非经常性损益后)(万元),-9021,-4111,-11223,-10526,-2279,-1291,-576,-1054,-4678,-1114,-6502,-1622,-8117,-7080,-423,476,661,-6956,1493,1205,29,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-2292,14272,-15707,-1863,2527,2453,-798,-3014,-1135,2522,-2930,2057,-4248,8369,13664,12669,3892,3480,-1171,5459,4025,2759,--,--,--,--,--,
现金及现金等价物净增加额(万元),10462,-28,1310,91,1774,-395,-3540,-16561,18490,1057,-258,-922,-783,2823,-12023,19604,-716,-1078,191,-5,2585,-546,--,--,--,--,--,
总资产(万元),329602,364599,353874,353411,319888,305503,129896,82045,86964,71297,77524,81397,87199,94088,95857,117195,80625,83498,89684,79321,78982,77195,75479,66520,59034,52577,48937,
流动资产(万元),78946,125064,53611,55040,31189,71049,18556,13661,33903,21200,23635,24203,28117,26968,27984,41611,24635,--,0,35378,29792,26638,23872,16935,13687,11006,13577,
总负债(万元),259645,332582,339304,348088,314882,301385,126612,79487,90012,69826,77084,75035,81322,79647,75931,98074,63101,73315,71559,62301,58335,56180,55302,48489,42974,38993,36375,
流动负债(万元),156959,276546,279640,243965,135128,188072,80612,53487,60012,69826,77084,75035,81322,78972,73923,94259,57948,--,0,57683,57528,48638,44031,27299,14075,11412,15375,
股东权益不含少数股东权益(万元),69957,32017,14570,5324,5006,4118,3284,2558,-3048,1471,440,6362,5877,14441,19926,19121,17525,10183,17925,17020,20648,21015,20178,18030,16060,13584,12562,
净资产收益率加权(%),2.29,74.9,92.96,6.15,19.46,22.56,24.83,--,--,98.51,-184.45,7.94,-85.93,-39.4,3.14,5.29,6.29,-65.95,8.05,7.38,6.41,6.19,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
