报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.22,0.4,0.11,0.07,0.05,0.03,-0.33,0.26,0.5,0.47,0.63,0.47,0.55,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.44,3.43,4.89,3.06,4.08,2.2,1.82,1.37,2.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.1,0.4,-0.19,0.28,0.2,0.36,0.5,0.2,0.27,
主营业务收入(万元),555889,355361,118144,98876,86502,90459,79145,108418,112098,100829,81257,44578,26812,21013,19203,16487,13712,
主营业务利润(万元),49649,47409,30165,25619,25365,24751,17692,34516,36701,30797,27388,15789,9924,8218,7782,7010,5355,
营业利润(万元),22146,26120,4256,1458,725,119,-15956,7948,10922,8685,8701,5057,3545,2127,1944,1893,1541,
投资收益(万元),499,4049,3270,1530,1769,556,-24,13,413,381,173,79,19,5,1,-47,34,
营业外收支净额(万元),168,-665,266,1134,1173,1067,1860,2804,2635,2747,2191,1925,--,33,--,--,--,
利润总额(万元),22314,25455,4523,2591,1898,1186,-14096,10752,13557,11432,10892,6982,4682,3299,2992,2594,1813,
净利润(万元),15856,21471,4727,2760,1899,1393,-13520,9029,10829,10064,7735,5654,4191,3054,2701,2223,1592,
净利润(扣除非经常性损益后)(万元),8723,13089,1672,979,-559,-49,-14884,7854,10450,9548,7016,4964,3897,2907,2563,2166,1592,
经营活动产生的现金流量净额(万元),77943,-3984,2044,13407,24308,8759,8505,5305,2167,8506,-2568,3302,1562,2180,2990,1229,642,
现金及现金等价物净增加额(万元),31924,-7108,-4202,25378,4912,-2215,-11991,-10170,16499,2460,25047,-6500,13071,-497,1032,1694,1427,
总资产(万元),463137,457825,433571,260914,206779,203465,198625,195826,206298,158666,147634,76873,68522,29814,25561,21471,16173,
流动资产(万元),214342,211725,192789,177844,149527,161284,162378,165976,177481,130145,124881,56354,54040,24729,22086,19386,14329,
总负债(万元),203016,211652,244202,162108,109806,107457,104105,83299,98498,79220,77387,37351,33701,16168,14325,13168,10153,
流动负债(万元),151981,176761,202350,96883,67166,64825,61751,72904,87756,67045,74714,33937,30334,13096,13810,12567,9646,
股东权益不含少数股东权益(万元),250502,237049,183741,93367,93485,91365,89962,106920,101282,73634,65581,36709,32656,13208,10904,8203,5980,
净资产收益率加权(%),6.51,9.78,5.04,2.97,2.05,1.54,-13.77,8.7,13.78,14.46,17.15,16.43,14.76,25.66,28.27,31.34,29.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
