报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.92,-1.16,0.04,0.38,-0.52,0.16,0.45,0.43,0.49,1.05,0.76,0.55,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.59,4.71,3.8,3.08,2.74,2.52,2.59,2.58,2.51,2.56,2.54,2.42,4.38,3.99,3.89,2.24,1.87,1.58,1.28,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-2.63,3.54,3.32,-0.94,3.23,-2.16,-0.45,1.69,-0.15,0.03,0,0.9,1.48,0.28,--,--,--,--,--,
主营业务收入(万元),77576,108756,184324,192732,279384,359696,363200,337733,319422,362588,314648,228082,160158,159931,180259,142717,83010,66066,66632,62868,53940,56372,68088,55909,55060,49841,54950,
主营业务利润(万元),10659,12123,31604,30649,53657,86933,98211,92045,82910,98332,68422,59888,41691,42557,48133,38564,24425,23555,25276,24958,21443,21434,6188,10197,10480,10940,8872,
营业利润(万元),-37992,-42580,797,7699,-34649,20372,34506,31966,33976,55867,32339,22487,7274,8079,11158,7928,2994,5016,6383,5747,6679,3470,6605,10350,10552,10948,8931,
投资收益(万元),174,-1615,1769,55000,346,41,120,-80,-51,53,84,787,784,-75,-92,-126,-3467,67,744,103,29,2590,63,75,144,74,39,
营业外收支净额(万元),3502,22,183,-3923,18255,-11,-95,-32,184,892,426,-640,6,-1536,-223,-193,-91,48,-59,-321,619,0,0,23,0,0,0,
利润总额(万元),-34490,-42558,980,3775,-16394,20361,34410,31935,34160,56758,32765,21848,7280,6468,10847,7609,-564,5130,7067,5529,7327,6223,8093,10448,10763,11022,8760,
净利润(万元),-32620,-41493,1306,13373,-18705,5646,16019,15185,17552,24883,18058,13186,3079,2892,2940,2804,-923,2901,5474,4679,5783,5366,5862,6485,5427,5521,4712,
净利润(扣除非经常性损益后)(万元),-35248,-40259,-2823,-24909,-31044,5644,16002,15210,17463,24444,17860,13106,2167,3921,3084,2889,-894,2824,4532,4438,3679,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-793,5743,5841,20969,6560,37580,-51839,10963,-93731,84008,78796,-22285,76676,-51327,-10767,40042,-3510,598,13265,21332,19564,3717,--,--,--,--,--,
现金及现金等价物净增加额(万元),-18477,-33959,-51782,40723,-111656,81301,-46712,-31581,-22551,128809,8338,-70215,101372,-6926,-30828,22132,6756,11406,-7338,20376,21366,-7607,--,--,--,--,--,
总资产(万元),450694,558774,604323,694130,842799,890189,946584,961761,936523,757716,447276,486210,469613,238373,200480,245794,203802,148079,130295,135761,121382,118792,130383,120479,93534,56302,41212,
流动资产(万元),350870,457029,486583,567103,636756,689668,761942,816914,804339,636209,350571,420533,405723,177570,132821,174472,129962,--,0,0,0,30278,28620,26771,24019,20203,27240,
总负债(万元),383179,455494,455895,536747,659263,681617,737984,767935,770961,608968,326545,393107,386775,157207,119189,168690,130651,74065,58019,66787,50606,53402,64397,89978,70503,37756,26745,
流动负债(万元),343903,401427,338124,486927,501835,505181,571602,647454,583540,503611,314948,348721,297752,113459,110770,168690,130651,--,0,0,0,53402,64397,58861,33268,28348,20518,
股东权益不含少数股东权益(万元),61006,93627,135120,139128,126226,146864,148963,140586,128101,111856,90357,73273,65098,59754,61623,61248,59749,60707,60376,57434,57851,52673,51287,16795,13995,11839,9616,
净资产收益率加权(%),-42.19,-36.28,0.95,10.08,-13.68,3.8,11.06,11.28,14.62,24.69,22.17,19,4.88,4.69,4.78,4.59,-1.47,4.69,9.11,7.77,0,10.32,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
