报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.03,-0.64,-0.71,0.09,0.11,0.02,0.02,-0.11,0.02,0.08,0.12,0.05,0.02,0.44,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,2.62,2.64,2.58,2.34,3.43,4.6,5.51,5.32,5.2,5.07,5.03,4.81,0.47,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.11,-0.11,-0.1,-0.07,1.62,0.11,0.47,1.05,-0.21,0.03,0.11,0.2,0.08,--,--,
主营业务收入(万元),223796,354477,501940,537517,514152,577196,589187,437872,392101,501395,366859,275696,367764,427328,389242,212147,169331,99860,86679,69826,71599,50881,40021,38524,
主营业务利润(万元),23165,-141,38173,45515,40198,29069,17268,12089,13058,19772,16775,13500,8579,20018,18786,11833,12848,7237,6488,7219,7511,7369,5753,4196,
营业利润(万元),11921,-119804,-120555,19561,19507,6450,2902,-6008,633,4237,4500,-795,1502,9889,6642,2483,3936,818,854,3225,2997,3636,2588,1488,
投资收益(万元),-3853,746,-60106,4964,3610,3830,5479,1699,2908,491,1645,-4814,9316,2415,869,172,-429,949,182,138,-26,0,0,0,
营业外收支净额(万元),230,-263,735,1094,2399,941,1624,1308,1000,1063,1668,2528,244,270,-259,662,-113,352,153,283,112,--,0,0,
利润总额(万元),12152,-120067,-119820,20656,21906,7391,4526,-4700,1634,5300,6169,1733,1746,10158,7251,3322,3267,2204,1190,3646,3322,3622,2576,1448,
净利润(万元),6118,-113248,-126307,15043,19177,3298,2614,-5381,1027,3410,5443,2205,1012,7271,5054,2116,1593,1221,420,3001,2786,3058,2186,1216,
净利润(扣除非经常性损益后)(万元),1465,-110370,-72914,8949,14081,-623,-3739,-8318,-2679,1874,5150,4298,-7261,6907,5181,1341,1542,721,496,3066,2713,--,--,--,
经营活动产生的现金流量净额(万元),4296,26841,11887,15780,13166,-3045,26085,1654,-11803,4979,-4865,-4362,-3328,30099,1345,4510,9933,-1982,250,1041,1942,1657,--,--,
现金及现金等价物净增加额(万元),2515,-7503,-24750,-8976,-17970,-6070,-19797,17620,-8417,4719,-22162,11625,54175,14423,10862,-6202,14705,2044,-8697,-15865,36025,491,--,--,
总资产(万元),313439,291322,446355,588644,495642,495938,348088,331218,240046,249295,205600,212935,190991,164722,139942,114299,124541,96413,76516,67996,67281,28275,23131,22278,
流动资产(万元),185463,159700,244658,302050,273239,263879,184966,205600,170618,192379,155171,162757,141987,96873,77261,55511,78663,51612,--,0,0,--,13029,13674,
总负债(万元),171033,173064,202589,223857,153226,163331,139022,124493,114130,124543,86613,96986,85670,100997,83018,61777,73824,46854,28183,20231,21571,17731,13074,15389,
流动负债(万元),167317,172042,197065,177372,152113,161266,137360,122594,112651,123209,82880,89699,81670,95968,70018,61777,73482,46056,--,0,0,--,11137,13059,
股东权益不含少数股东权益(万元),117993,103740,220657,346264,331768,322976,200274,198873,118639,117984,118814,115774,105146,63549,56755,52357,50558,49406,48184,47764,45710,10543,10057,6889,
净资产收益率加权(%),5.52,-69.04,-44.64,4.43,5.77,1.22,1.31,-4.07,0.87,2.88,4.65,2.01,1.03,12.05,9.26,0,3.17,2.5,0.87,6.42,18.83,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
