报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.15,0.24,0.55,1.3,1.56,1.71,1.94,1.68,1.69,1.5,1.52,0.83,
每股净资产(元),--,--,--,--,--,11.01,--,--,--,6.15,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.85,2.63,2.89,2.35,2.07,2.22,0.95,
主营业务收入(万元),189137,186521,135895,95371,89060,88428,89594,91899,78542,57008,47714,39288,
主营业务利润(万元),66646,60540,48721,38656,32634,34816,35326,32809,30606,25370,23269,12911,
营业利润(万元),15165,17573,17381,14316,12516,14543,15256,14236,14407,11430,10009,4616,
投资收益(万元),1439,504,2685,691,896,750,700,829,681,545,416,478,
营业外收支净额(万元),134,-829,52,784,716,392,450,212,-21,879,1884,1603,
利润总额(万元),15299,16744,17433,15100,13231,14935,15706,14448,14386,12309,11894,6220,
净利润(万元),5193,8176,11501,10878,9759,10715,12161,10535,10600,9403,9530,5216,
净利润(扣除非经常性损益后)(万元),3316,7269,9273,10240,9174,10415,12005,10393,10560,0,--,--,
经营活动产生的现金流量净额(万元),27721,23606,15641,14594,19744,11588,16462,18112,14707,12941,13926,5921,
现金及现金等价物净增加额(万元),-60248,82514,2029,-47945,61086,-5141,5600,2587,1643,933,3539,1732,
总资产(万元),441108,381062,239230,189756,175148,119533,114588,103926,95439,77816,61226,50735,
流动资产(万元),150061,170439,103124,96630,98694,39890,40826,33103,32040,31303,22358,19837,
总负债(万元),218455,187091,73462,33846,39826,42782,45706,44299,44406,35244,25301,23155,
流动负债(万元),120692,86594,51703,29767,31479,33093,27854,28712,25658,24550,17080,19778,
股东权益不含少数股东权益(万元),171501,151069,139403,134322,127053,68932,62017,53393,46058,38523,32768,24761,
净资产收益率加权(%),3.3,5.79,8.44,8.33,13.66,16.46,21.07,21.44,24.97,27.05,33.96,23.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
