报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.42,0.5,0.55,0.52,0.59,0.54,0.36,0.28,0.26,0.33,0.31,0.31,0.35,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.01,4.96,4.22,4.06,3.74,5.54,4.25,5.55,5.33,4.92,6.04,1.73,0.48,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.87,0.86,0.69,0.65,0.82,1.14,0.9,1.56,1.32,0.81,0.64,0.66,--,--,--,
主营业务收入(万元),275861,272525,269818,266483,256807,246600,224961,220209,189784,189435,151600,135976,118492,102422,89478,72284,66977,46928,32864,23173,18031,12924,11838,
主营业务利润(万元),58098,69453,72294,67762,49131,33138,14540,6518,8222,24950,40169,39021,43556,43220,38213,34063,30631,21522,16926,13446,11084,9525,9618,
营业利润(万元),59226,70174,76660,55986,32128,13546,-3696,-11861,-2769,11197,29215,29991,35443,37279,32142,24429,22945,16757,13951,11925,9619,8492,8636,
投资收益(万元),12221,14813,21567,10129,4957,3324,3374,-549,5494,358,888,3323,192,254,33,-358,1710,215,1584,-8,--,0,0,
营业外收支净额(万元),189,-14,20,16873,35414,43889,42107,41886,30978,23549,4004,3083,--,-2870,15,-49,-41,-480,-52,0,-16,0,--,
利润总额(万元),59415,70160,76680,72859,67542,57435,38411,30025,28208,34746,33220,33074,36886,34729,32191,24023,27474,16491,15483,11916,9602,8467,8636,
净利润(万元),58191,69422,76131,72520,67276,56875,37675,29740,27884,34593,33008,32885,36682,43259,27047,20398,23611,14964,14235,10922,9133,5673,8636,
净利润(扣除非经常性损益后)(万元),37136,53507,51895,51056,30032,12993,-6617,-12986,-8805,11046,29005,25998,34998,43093,27029,20609,19500,15378,12702,10932,--,--,--,
经营活动产生的现金流量净额(万元),88529,101855,106307,118478,132076,119740,103129,88925,92560,91502,73655,68838,86477,75794,53246,54924,46214,28349,17162,12526,--,--,--,
现金及现金等价物净增加额(万元),-27914,4282,327548,-148100,273146,55455,28311,-15685,28520,158953,-16971,-31486,-28086,571,7791,131866,22487,-40199,95197,1789,--,--,--,
总资产(万元),1628415,1593319,1532679,1508384,1402124,1045367,1031766,1042770,1111743,912617,586574,567112,503133,446248,402440,379157,235240,213432,192553,60466,49232,36182,--,
流动资产(万元),967835,970189,932022,872849,804586,442986,374104,339214,372564,331391,181800,216252,211264,249150,229753,221574,89755,--,0,0,7349,4900,--,
总负债(万元),285396,288620,254267,239358,248784,415886,453402,491616,579763,386540,138996,136874,105838,79214,151870,184059,47941,40527,29564,27603,19798,12813,--,
流动负债(万元),182897,185609,147427,129949,124109,109103,106518,109896,173231,120185,97225,91281,66745,74958,58500,55987,46330,--,0,0,8720,1719,--,
股东权益不含少数股东权益(万元),1343019,1304699,1278412,1269027,1152998,628931,577840,550771,531631,525776,447289,429968,397019,366784,250328,194842,187056,172687,162988,32863,29434,23368,--,
净资产收益率加权(%),4.4,5.39,6,6.15,8.99,9.44,6.69,5.5,5.27,7.37,7.55,7.95,9.65,13.1,13.1,10.47,13.48,8.78,9.81,33.61,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
