报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.21,0.19,0.18,0.37,0.28,0.48,0.56,0.68,0.51,0.72,0.99,0.64,0.46,0.26,
每股净资产(元),--,--,--,--,--,3.37,4.21,5.42,4.82,8.8,2.56,1.7,5.58,4.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.58,0.24,0.77,0.64,0.67,1.2,0.61,0.39,0.13,
主营业务收入(万元),259442,282033,275549,239327,167266,251768,221918,111843,44432,32450,23329,17078,9579,6360,
主营业务利润(万元),122369,125831,85882,79299,70914,48651,27799,23051,14641,10519,7164,4605,2377,1547,
营业利润(万元),29328,21072,22889,42211,44404,29976,16442,13143,9384,6167,4329,2894,1448,949,
投资收益(万元),664,5704,17594,32621,14997,9152,1359,1445,1385,156,0,--,0,--,
营业外收支净额(万元),492,3309,2634,3114,2067,889,239,62,184,350,205,21,--,31,
利润总额(万元),29820,24381,25523,45325,46471,30865,16681,13205,9569,6518,4534,2916,1461,980,
净利润(万元),25852,23846,23003,45803,35193,25708,13426,10726,8112,5585,3907,2538,1227,675,
净利润(扣除非经常性损益后)(万元),26942,19563,15169,42641,21894,20895,12259,10532,7635,5378,3732,2555,954,656,
经营活动产生的现金流量净额(万元),81992,62540,28102,19294,9948,32881,5853,12185,10188,5269,4741,2435,290,63,
现金及现金等价物净增加额(万元),-3654,-3197,-11489,-28498,47799,13192,2540,-4822,-26175,36253,711,367,94,69,
总资产(万元),574003,595558,597964,512169,330110,284269,182456,153924,94315,74851,16425,11560,7798,6372,
流动资产(万元),116879,110192,108589,120348,126978,95471,63249,48963,42000,47686,7926,7778,4595,3203,
总负债(万元),279248,319074,336481,271408,120883,90924,71289,60932,17914,5183,6295,4835,3612,4211,
流动负债(万元),199393,170088,152119,130704,43580,86020,67744,60045,17267,4413,5515,4835,3612,4211,
股东权益不含少数股东权益(万元),294651,276632,254395,235589,209421,190387,101887,85908,76400,69669,10131,6725,4187,2161,
净资产收益率加权(%),8.93,8.95,9.31,19.72,17.23,16.42,14.3,13.26,11.17,8.89,46.58,46.52,44.21,36.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
