报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.48,0.5,0.42,0.44,0.3,0.3,0.28,0.5,0.47,0.54,0.53,0.94,0.94,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.28,4,3.75,6.14,5.38,4.62,4.91,4.6,8.45,7.96,7.46,7.15,5.14,5.02,3.94,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.82,0.89,0.82,1.5,1.41,0.99,1.05,0.84,1.25,0.6,0.85,0.28,0.86,--,--,
主营业务收入(万元),503944,450742,432780,455477,550160,408051,391331,355767,410106,397762,325210,308572,246814,182465,130918,102987,61693,46405,38720,28317,23529,22444,19616,
主营业务利润(万元),178696,164952,177566,165592,147736,156228,160286,174255,182512,179365,178077,159253,165066,109088,69672,63904,36025,25965,23993,19848,17655,17239,16182,
营业利润(万元),121397,147512,94461,132971,87783,78398,56728,123866,130586,142245,144903,124264,136010,95949,57873,55662,30864,22927,22116,18963,15860,14814,13336,
投资收益(万元),3301,3732,1761,55460,27451,3655,1178,-354,52,201,849,1954,856,2778,-3190,1624,-2232,621,667,866,0,0,0,
营业外收支净额(万元),35431,14348,39894,5067,9346,11650,29262,41073,27448,23721,18343,22282,18124,-348,-622,-121,-7,100,17,593,0,0,0,
利润总额(万元),156828,161860,134354,138039,97129,90048,85990,164939,158034,165966,163246,146547,154134,111027,61870,66151,34912,29480,28508,26408,16684,15600,14022,
净利润(万元),111288,116846,98223,103748,71211,69548,65368,116964,110882,125600,122874,109618,109659,82364,39866,36875,18657,18577,17922,17608,16684,15600,14022,
净利润(扣除非经常性损益后)(万元),57402,48163,61222,52804,36466,53297,67579,86576,90886,106913,108920,92900,95320,70623,35264,30388,14388,18310,17544,16396,0,--,--,
经营活动产生的现金流量净额(万元),191513,193602,193352,170065,189926,155616,161462,193139,191457,208169,192074,175696,165224,115336,81447,65720,48523,23429,30154,9818,20001,--,--,
现金及现金等价物净增加额(万元),-85679,-57029,88439,16290,-74428,22896,-98808,54182,174565,94104,15714,-8575,-14687,52428,-25213,1685,17295,-149,-1730,22269,4873,--,--,
总资产(万元),3500240,3298139,3408650,3201787,3105883,3082073,2811921,2563384,2300573,1858879,1471120,1216940,1160422,1141515,658339,661268,639113,451334,408497,397944,172628,170567,148207,
流动资产(万元),750059,568158,605344,385368,362128,536010,510678,515226,498841,294287,127612,112392,116823,126150,32387,62040,46452,--,0,0,6135,2248,2940,
总负债(万元),1793954,1679752,1806021,1633489,1664264,1664485,1479155,1260390,1231633,861077,535074,445876,484354,559435,235553,167399,185788,111839,116407,116735,52837,53479,56462,
流动负债(万元),880414,577296,466457,346212,474528,532895,660313,759848,903541,660985,366556,222250,297466,260939,143505,60371,72074,--,0,0,23652,12907,9367,
股东权益不含少数股东权益(万元),1572304,1484424,1461678,1419918,1283426,1234625,1142705,1097608,1000556,934514,875205,716487,628702,539288,382540,358210,329048,309742,263308,252445,119791,117088,91744,
净资产收益率加权(%),7.25,7.93,6.86,7.71,5.67,5.86,5.85,11.21,11.48,13.91,16.07,15.99,18.79,17.64,10.84,10.75,5.77,6.81,6.86,8.18,13.38,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
