报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.26,0.29,0.42,0.47,0.4,0.38,0.95,1.09,0.91,0.7,0.33,0.13,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.54,4.71,4.21,3.88,3.73,3.49,3.44,3.34,3.26,3.21,3.14,3.08,3.62,3.57,3.37,2.95,2.99,3.16,4.27,1.48,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.08,0.32,0.84,-1.11,0.22,-0.16,0.02,-0.33,0.26,0.14,0.24,-0.21,-0.47,-1.18,--,--,--,--,--,--,
主营业务收入(万元),294785,340452,423985,410103,332913,213035,233706,179719,121242,65271,53067,25605,34060,23235,22165,15824,11955,16159,17004,10331,672,11727,13808,17983,17165,41927,15743,13085,
主营业务利润(万元),70765,101171,95735,69759,64249,53549,69408,54827,37532,22355,14125,7504,8217,6863,6124,3727,4428,4996,2768,-1214,373,5835,1830,3674,5932,12998,6939,1805,
营业利润(万元),41317,42467,69374,47306,48386,38118,59998,46110,29732,17837,8303,3613,4244,2641,2577,1870,1688,2061,805,-11067,-566,4272,2354,4306,6276,0,6969,0,
投资收益(万元),27941,-14019,11534,2664,128,26,253,221,273,52,58,317,775,695,13,224,108,-455,662,1100,3119,822,2061,2284,4047,103,262,128,
营业外收支净额(万元),-1232,-415,-721,54,-16,-226,-155,-176,-76,-235,46,70,--,-193,-0,-20,0,-69,207,-178,-12,0,0,0,0,252,0,--,
利润总额(万元),40086,42052,68653,47360,48369,37892,59843,45934,29656,17602,8348,3682,4288,3254,2589,2074,1797,1538,1674,-10145,2541,5523,4382,6900,10129,13543,7062,1927,
净利润(万元),21927,24545,35978,33317,28679,26921,44957,34431,22190,13168,6233,2446,3083,2053,1820,1618,1609,1505,1352,-10204,2029,3815,3625,4801,8165,10592,5785,1294,
净利润(扣除非经常性损益后)(万元),-17289,12759,24460,31413,28592,27229,44865,34395,22163,12248,5748,2156,2534,1694,1030,882,949,1226,-279,-2340,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-12267,46724,77584,112740,38119,-109357,37275,40045,1939,6035,15765,-20782,4058,-3050,424,-6230,4850,2553,4475,-3971,-8831,-22018,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),54405,-84634,4598,95119,60052,-92086,17133,42454,20206,28322,33351,-2487,3559,7271,3650,345,217,3194,1546,-494,-3569,-10062,--,--,--,--,--,--,
总资产(万元),2371022,1674662,1364368,1255517,1034848,677231,526310,353343,279383,230081,180150,139893,119495,104391,95536,89718,81398,87342,105506,106005,120635,120727,129491,80245,76293,81136,62102,34628,
流动资产(万元),1967504,1187833,1017259,1117783,993616,639207,478397,343913,270106,219936,167854,127328,105263,97479,88587,82364,72204,78172,96258,90472,0,98464,96328,66156,66851,71196,58928,32142,
总负债(万元),1942113,1271353,977445,876213,687308,427094,332609,208498,168982,141871,101368,67339,49615,39137,26765,22733,16075,22837,42488,44045,48095,48934,61283,27267,23134,34102,21666,23803,
流动负债(万元),1071431,456197,306716,403679,382639,176604,174182,78311,44844,43929,56387,47558,24815,11937,13725,13115,16075,22837,42488,44010,0,48932,61283,27267,21093,33383,21666,23803,
股东权益不含少数股东权益(万元),321448,310080,289803,257784,230157,207167,183091,144772,110341,88151,78723,72494,69820,65234,64384,62552,60916,60098,58687,57540,67742,66733,62971,47782,48412,42697,38487,9988,
净资产收益率加权(%),6.86,8.17,13.16,13.71,13.14,13.78,27.33,26.99,22.36,15.78,7.92,3.37,4.41,3.15,2.83,2.62,2.66,2.54,2.33,-17.73,3.02,5.89,--,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
