报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.08,0.18,0.27,0.27,0.24,0.21,0.27,0.23,0.3,0.43,0.21,0.22,0.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.72,3.73,3.72,3.61,3.55,3.31,3.18,4.32,4.18,3.75,3.53,2.93,0.38,2.62,1.68,1.77,1.74,1.74,1.93,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.32,0.06,0.31,0.36,0.29,0.25,0.34,0.61,0.64,0.64,0.42,0.23,0.65,0.52,--,--,--,--,--,--,
主营业务收入(万元),1469691,1633101,1112600,867512,770625,701807,695113,681747,664567,595619,516749,482909,492604,477931,495719,486419,496108,384239,312523,280583,240163,155043,111513,121240,155900,128767,85290,--,
主营业务利润(万元),128632,170574,116663,92584,61860,56214,55052,50368,43633,43702,36957,33742,34837,34641,31024,33933,38773,34550,31409,29965,25446,19057,-335,-2160,164,3019,3657,--,
营业利润(万元),26141,25755,22102,25496,23159,19645,21262,16455,25280,23124,6467,12442,20323,7538,6737,7657,10149,8909,8030,10926,9938,10003,1421,-1375,858,0,3825,--,
投资收益(万元),81709,31427,22207,12295,12221,6220,9313,5475,12298,12765,4745,2959,17223,5529,2911,3108,7550,7797,9220,3033,3183,1313,586,1905,393,2822,1363,--,
营业外收支净额(万元),-12235,-857,657,4626,1694,1365,4330,5293,2199,2491,2441,618,97,687,-39,-144,-277,257,177,-42,347,0,0,0,0,-1630,0,--,
利润总额(万元),13906,24897,22759,30122,24853,21010,25592,21747,27480,25615,8907,13061,20420,13833,9804,11764,17859,18137,18080,15226,13612,11474,3954,535,1752,4605,3809,--,
净利润(万元),6565,12521,19336,19418,16996,14762,19248,16473,21578,20139,10132,10339,17055,11005,7801,8203,13432,13432,14379,12337,10461,8314,3395,501,1486,4121,3244,--,
净利润(扣除非经常性损益后)(万元),-41225,-1898,8272,12820,8502,12269,14250,12232,16662,17128,3023,8628,10553,8618,7294,6410,9921,12076,13519,12578,10159,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),20704,23586,35633,21818,14528,-2180,449,14183,22782,2851,14911,17022,13711,11610,16111,20566,21565,21794,14456,7144,18089,14441,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-12565,-23587,56350,-17015,35246,-36194,-19480,-568,25025,-7927,26752,4827,13827,-2209,-39,3207,-15687,6129,11165,8253,-2381,50353,--,--,--,--,--,--,
总资产(万元),1065478,1113561,1082753,537644,481537,396902,378978,362435,316528,288774,285222,271420,274728,250710,261128,256650,303400,272993,227470,224951,200107,177057,90058,100183,101958,86983,77049,62703,
流动资产(万元),443775,510096,532291,306732,300660,237158,230746,220761,209244,183153,177851,139912,138594,122647,133205,139102,192138,--,0,0,108673,111930,53157,61834,62555,48442,48545,38730,
总负债(万元),666756,706134,740196,244777,209509,152417,146994,143392,107579,96762,93765,80955,84610,78239,95172,93923,144378,128900,98395,125262,110923,96492,55380,66885,69218,55058,47429,40555,
流动负债(万元),409387,455315,400701,181032,174618,149437,145328,142252,102564,95513,91897,78088,80142,73677,85041,80191,129512,--,0,0,82228,73313,48504,54737,57229,30278,27954,21548,
股东权益不含少数股东权益(万元),335029,329121,256701,246638,235562,225464,214878,202732,193202,176377,175896,171065,168201,156584,150477,146198,141346,126968,119256,89132,79855,72311,33884,32404,31811,31925,29379,22148,
净资产收益率加权(%),1.98,4.85,8.03,8.11,7.34,6.74,9.22,8.33,11.68,11.17,5.73,6.09,10.27,7.16,5.26,5.68,9.76,10.1,12.07,14.34,0.38,16.43,--,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
