报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
基本每股收益(元),1.32,1.34,1.06,0.82,0.21,--,--,
每股净资产(元),6.57,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),1.66,2.01,1.83,1.57,1.29,--,--,
主营业务收入(万元),146279,148926,143565,127214,116059,106810,86190,
主营业务利润(万元),80204,83062,79808,68057,57802,51982,39103,
营业利润(万元),26252,26367,21627,16126,5431,9764,4124,
投资收益(万元),--,217,--,--,283,--,--,
营业外收支净额(万元),243,346,-104,259,837,-345,1088,
利润总额(万元),26495,26713,21523,16385,6268,9419,5212,
净利润(万元),19759,20030,15904,12361,3143,7186,3490,
净利润(扣除非经常性损益后)(万元),17887,19478,15750,12210,7907,7424,2677,
经营活动产生的现金流量净额(万元),24877,30120,27446,23494,19381,18413,13867,
现金及现金等价物净增加额(万元),2960,12534,5961,-4185,4595,349,-179,
总资产(万元),133027,113409,93090,72829,67089,55998,50029,
流动资产(万元),45464,38030,23015,15752,18244,12677,10861,
总负债(万元),34472,34613,34325,29968,36588,39182,35949,
流动负债(万元),34079,33748,33570,29329,36112,38809,35858,
股东权益不含少数股东权益(万元),98555,78796,58765,42861,30501,16816,14080,
净资产收益率加权(%),22.28,29.12,31.3,33.7,17.72,47.89,28.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
