报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),1.19,1.14,0.85,0.66,0.53,0.49,0.4,0.37,0.46,2.06,0.38,0.35,0.45,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.98,5.63,3.72,3.48,4.24,3.97,3.97,3.85,3.71,3.4,3.25,3.13,0.13,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.63,0.83,0.8,0.68,0.9,0.82,0.7,0.63,0.67,0.6,0.7,0.35,--,--,--,
主营业务收入(万元),616003,484849,420208,369034,335697,243530,100145,88527,74770,59531,46522,42389,41192,35929,31887,27239,25539,23392,21842,13168,3004,2151,3969,
主营业务利润(万元),168356,141457,128591,115696,103088,74282,37892,35499,31110,23670,18409,19205,20324,17584,15953,14603,13019,11448,10780,6868,884,519,729,
营业利润(万元),106601,110305,86182,60944,49767,45401,26561,22358,19033,15800,11710,12927,15102,13567,12912,12193,11028,9397,9095,5980,566,-199,978,
投资收益(万元),5584,17708,926,134,519,--,4767,2217,23,--,7,--,448,380,15,-56,0,0,41,0,1961,2306,-431,
营业外收支净额(万元),4982,979,3777,13913,7783,1338,1092,76,247,58670,1220,182,--,-79,44,-692,-207,0,-13,-71,-201,0,--,
利润总额(万元),111583,111284,89959,74857,57551,46739,27652,22433,19280,74471,12930,13109,15355,13868,12971,11445,10821,9103,9122,5909,2865,2116,549,
净利润(万元),91260,87551,65224,50857,40290,30871,23388,19026,15008,55815,10357,9577,9286,8516,7752,7152,6405,7210,7319,3980,1920,1953,514,
净利润(扣除非经常性损益后)(万元),86785,72240,59451,49278,37380,24234,22569,18969,14779,11942,9473,9687,9097,8314,7697,7542,6522,5703,6163,4031,--,--,--,
经营活动产生的现金流量净额(万元),132436,165186,150892,117853,126266,82920,49656,49724,20446,22489,21688,18339,18824,17087,14596,13148,13938,12499,14633,7242,3244,--,--,
现金及现金等价物净增加额(万元),-23741,-7273,12581,-20882,52637,11914,-35542,18075,16265,28142,-2808,8873,1265,542,-1849,1175,-1483,2376,-1045,656,3997,--,--,
总资产(万元),2107091,1649219,1411269,1327267,1235928,1097985,542840,463530,390444,319164,213031,173307,139996,136563,125031,106859,93613,91062,89374,96797,46044,45470,40603,
流动资产(万元),326547,238351,210186,180505,193092,155614,83262,87639,85747,70340,42578,32817,15496,11576,7806,9537,7532,0,6159,0,8806,34714,31506,
总负债(万元),1393975,1006786,801477,773315,744544,729149,294466,233337,211141,155096,101915,74902,48839,50787,40595,26576,16310,20165,21516,31617,21456,22852,24152,
流动负债(万元),669584,379042,296427,306390,322084,365153,120933,72568,50101,63733,40565,53078,33199,38785,26800,13932,14685,0,21141,0,21422,22852,24152,
股东权益不含少数股东权益(万元),655810,583450,532468,482425,439440,332906,244259,226664,162130,152543,100798,94236,88412,82705,82823,80284,77302,70897,67857,65180,24588,22618,16451,
净资产收益率加权(%),14.61,15.94,12.85,11.04,9.81,13.6,9.93,10.64,9.54,44.06,10.62,10.04,10.86,10.43,9.46,9.08,8.41,10.09,10.75,14.97,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
