报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.98,1.03,1.01,0.94,0.7,0.72,0.55,0.63,0.47,0.5,0.47,0.42,0.6,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.14,4.01,5.62,3.99,4.38,2.97,2.71,2.79,2.52,1.54,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.94,1.05,0.74,0.7,0.52,0.61,0.67,0.67,0.23,0,0,0,
主营业务收入(万元),4987409,5121397,5014685,4893939,2423907,2689779,2269764,2578197,2070038,2188025,1101503,880709,873539,691783,725950,617399,298583,137114,141497,140729,
主营业务利润(万元),3000798,3092031,2963710,2862773,1392475,1647081,1275976,1593368,1194058,1320092,620416,525534,595155,475400,533384,453244,205686,79824,86640,89060,
营业利润(万元),2693273,2739207,2707691,2227670,1289438,1354887,970282,1145147,838549,878291,502859,447488,686845,388958,435411,398744,187491,66467,71718,73080,
投资收益(万元),307475,270705,231170,133419,221100,106588,136148,101826,111652,35791,110974,43919,209477,86608,7747,1476,1172,1488,1576,2074,
营业外收支净额(万元),-30571,-38496,-42252,287724,203317,185767,202725,212537,171838,210321,96924,71011,72441,1161,-1983,-916,-341,0,0,0,
利润总额(万元),2662701,2700711,2665439,2515394,1492756,1540654,1173007,1357683,1010387,1088612,599783,518499,759286,538706,497308,453504,214493,67525,72924,74425,
净利润(万元),2154349,2261094,2226091,2078118,1151998,1182999,907074,1035201,769990,822507,461725,393037,537248,361913,333867,303897,143757,44262,49359,50507,
净利润(扣除非经常性损益后)(万元),2113027,2205455,2223245,2049483,1083289,1182786,886948,1020090,735881,838520,399389,382822,457861,304951,333523,303716,143954,0,0,0,
经营活动产生的现金流量净额(万元),3646442,3973667,3969317,3898983,1771696,2129889,1809142,2146080,1545003,1732600,818922,659319,492395,499099,544577,528277,181962,0,0,0,
现金及现金等价物净增加额(万元),198346,13425,183048,-115987,74215,84991,71566,-220777,185538,-21361,-60864,-32788,27523,185272,-150078,109050,-1792,0,0,0,
总资产(万元),29648288,29549699,29939822,29889493,14199790,14699412,14960720,15523285,15838503,15746115,16186079,5773943,6431408,4076384,3935681,3313425,2961656,991186,0,0,
流动资产(万元),1103515,948495,1018718,907507,609458,585532,505824,465091,785852,655966,585749,531938,492457,393781,263856,521813,301345,187009,0,0,
总负债(万元),14646691,15281244,16387938,17036857,5064253,6085763,7142596,8034558,9013861,9129565,9999175,2017234,2306085,1646505,1712985,1122926,978980,140820,--,--,
流动负债(万元),5595855,5682719,5970299,6211060,1864818,2088017,3878876,4971465,5922389,5922195,2722629,856950,1005417,795137,761255,286612,142903,70696,0,0,
股东权益不含少数股东权益(万元),14951017,14220341,13510145,12819918,9132313,8613417,7817903,7487980,6824031,6616031,6185976,3756709,4125323,2429879,2222696,2190499,1982676,850366,0,0,
净资产收益率加权(%),14.77,16.31,16.91,16.88,13.58,14.47,11.92,14.52,11.54,12.79,10.18,10.03,15.16,15.64,15.07,14.56,14.31,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
