报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.05,0.07,0.24,0.31,-0.07,0.06,0.5,0.4,0.1,0.64,0.47,0.46,0.76,0.83,0.94,0.86,
每股净资产(元),--,--,--,--,--,--,--,--,4.01,5.64,5.19,4.92,6.89,2.86,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.25,0.43,0.35,0.38,0.65,0.9,1.33,0.71,
主营业务收入(万元),17244,23273,56981,39441,19361,22763,28125,22515,23842,22586,16429,14506,10713,11381,9390,7565,
主营业务利润(万元),6659,12056,25594,18044,8049,9700,12282,9546,9494,9874,7512,7132,6062,6424,5599,5322,
营业利润(万元),-2624,3733,16074,8786,-2816,1387,6468,4278,1666,5305,3611,3790,3521,3328,3081,2811,
投资收益(万元),-173,2018,3750,1040,2436,1090,255,398,739,482,370,-20,0,--,--,--,
营业外收支净额(万元),39,373,-10,89,540,101,237,618,-7,-18,246,-9,--,-20,6,-8,
利润总额(万元),-2585,4106,16064,8876,-2277,1488,6705,4896,1659,5287,3856,3781,3726,3307,3087,2803,
净利润(万元),-2837,4171,12966,7883,-1910,1526,5631,4583,1166,4763,3550,3449,3190,3150,2967,2704,
净利润(扣除非经常性损益后)(万元),-4718,1145,10672,7471,-3864,1200,5509,4072,1035,4778,3291,3205,2677,3163,--,--,
经营活动产生的现金流量净额(万元),98,2921,19668,4306,419,-1990,6301,4184,2879,3235,2627,2854,3265,3674,4191,2228,
现金及现金等价物净增加额(万元),-1874,-6230,-3546,10727,-10433,10995,-7240,-4511,-1549,168,-1334,77,22307,3135,1751,2527,
总资产(万元),123868,127328,135848,122272,111117,114952,57742,51305,46482,43790,39922,37972,35702,13400,10213,9448,
流动资产(万元),65312,66274,71779,58496,47380,58398,25731,30997,34620,35135,34435,33729,33140,10853,7382,6466,
总负债(万元),11354,10054,13664,11083,9624,11712,3500,1611,1031,1149,710,798,970,2573,638,1586,
流动负债(万元),9173,9020,12951,10459,9504,11712,3500,1611,1031,1149,710,798,970,2534,599,1586,
股东权益不含少数股东权益(万元),110829,115225,120110,109142,101035,102698,54190,49694,45451,42640,39212,37174,34732,10827,9567,7860,
净资产收益率加权(%),-2.64,3.53,11.42,7.51,-0.93,1.56,10.59,9.63,2.65,11.66,9.3,9.62,16.5,31.88,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
