报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.97,0.54,0.78,0.91,1.88,0.72,0.48,0.35,0.43,0.9,1.14,0.63,1.57,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.29,6.69,6.3,--,0,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-5.48,-0.22,6.17,-11.29,18.09,--,--,--,--,--,--,
主营业务收入(万元),1870837,1132161,1335321,1169545,2529179,1100247,608656,466572,522516,648647,867995,491705,1000797,224651,52486,66156,41869,50757,93370,
主营业务利润(万元),879415,544076,710420,638676,1357640,496316,265683,186905,256113,390251,501470,257506,645108,123254,8119,13361,-7016,-1239,15561,
营业利润(万元),879415,544076,710420,638676,1357640,496316,265683,186905,256113,390251,501470,257506,645108,123254,8119,13361,-7016,-1239,15561,
投资收益(万元),534969,367954,271245,362028,638240,175731,164333,153044,120105,66756,99255,164112,241787,21989,7863,213,3769,1673,16059,
营业外收支净额(万元),-2051,672,236,6616,5759,872,-881,610,339,2100,2184,-976,4099,-302,-3554,-2241,-6392,95,-258,
利润总额(万元),877364,544748,710656,645292,1363399,497188,264802,187515,256451,392351,503654,256530,649207,122602,6034,4279,-17935,529,31361,
净利润(万元),728238,442499,578596,540345,1090875,385067,222967,164600,200829,322886,372772,202070,506242,104081,5285,4279,-20312,529,24221,
净利润(扣除非经常性损益后)(万元),730495,441959,578398,535386,1086333,384414,223469,164122,200574,321152,319857,--,0,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),998855,3416571,-4255409,-2394444,-1830763,1960894,-1842883,-317739,-2556580,-78077,2211778,-3642430,5836997,1060853,167408,-159283,-62008,-140769,79359,
现金及现金等价物净增加额(万元),1316866,-475379,-1419693,-1972426,3278693,3672853,-328302,-210793,-2692686,-652612,3482574,-3867465,5672778,1141569,199655,-173305,-97624,-197967,24392,
总资产(万元),38177189,30493070,28564356,24305843,29165558,19340805,8315718,7553650,6885723,9535873,9651231,4763706,8139222,1872723,801255,570406,714688,916232,1060358,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,7925494,1775744,724029,508433,641482,789467,966947,
总负债(万元),29664404,22413835,20630985,18314339,24322380,15181189,5597280,4976886,4418824,7138289,7389658,3949926,7381679,1480252,628564,400852,490682,671414,816070,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,7353327,1480252,628564,400852,490682,671414,816070,
股东权益不含少数股东权益(万元),8504832,8072285,7923015,5982634,4835112,4153725,2715932,2576564,2466899,2397584,2260616,790239,757543,392471,172692,169554,224005,244817,244289,
净资产收益率加权(%),9.51,5.58,8.39,10.58,23.95,10.85,8.44,6.53,8.29,13.78,34.78,26.47,82.89,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
