报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.09,0.06,-0.49,0.05,0.05,0.07,0.08,0.38,0.59,0.56,0.17,0.54,
每股净资产(元),--,--,--,--,--,--,--,--,2.83,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.63,0.55,0.13,0.59,
主营业务收入(万元),98433,80477,78694,71603,70526,65362,50705,42155,45175,38691,22872,29849,
主营业务利润(万元),22688,19169,20398,20307,18716,16808,12051,12670,13852,12253,6385,10453,
营业利润(万元),3328,2219,-17857,1134,1122,1786,-881,4130,5496,5101,1226,6467,
投资收益(万元),-163,1854,0,135,164,92,95,1,4,--,--,--,
营业外收支净额(万元),-63,-79,-104,761,1125,824,2290,821,741,788,511,65,
利润总额(万元),3265,2140,-17961,1896,2247,2610,1409,4952,6237,5890,1737,6531,
净利润(万元),3082,2135,-17492,1801,1922,2405,1413,4359,5348,5049,1537,4886,
净利润(扣除非经常性损益后)(万元),3173,-2025,-18308,1018,805,1626,-615,3659,5311,4383,1104,4839,
经营活动产生的现金流量净额(万元),8076,6006,7401,2315,7135,6784,5482,27,5705,4961,1165,5309,
现金及现金等价物净增加额(万元),-489,-694,-6023,4984,-1653,-927,-8874,13348,2330,1152,610,419,
总资产(万元),118732,110108,110005,126927,115532,100832,93600,86286,52188,41287,32568,30633,
流动资产(万元),65041,56412,51713,59174,55145,49180,45998,56677,31835,24021,17992,16568,
总负债(万元),66699,61249,63273,62302,52324,38781,35467,28698,26749,20865,17195,16797,
流动负债(万元),66540,60352,60247,62068,51734,37721,33872,27566,26275,13018,11666,15582,
股东权益不含少数股东权益(万元),52033,48859,46732,64625,63208,61842,58133,57588,25440,20422,15373,13836,
净资产收益率加权(%),6.11,4.47,-31.47,2.82,3.05,4.05,2.44,8.52,23.56,28.21,10.53,42.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
