报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.04,1.35,0.99,0.61,0.51,0.77,0.61,0.5,0.66,
每股净资产(元),--,--,--,--,--,4.23,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.36,0.37,0.78,0.5,
主营业务收入(万元),151997,112587,78118,50275,46440,54311,47445,36341,36343,
主营业务利润(万元),40780,32730,21882,14670,13327,15411,13577,10895,11407,
营业利润(万元),23440,18904,12552,7408,5608,7282,5785,4420,6109,
投资收益(万元),1497,902,291,153,--,--,--,--,--,
营业外收支净额(万元),-37,-78,-69,302,215,219,150,506,326,
利润总额(万元),23403,18826,12483,7710,5824,7500,5935,4926,6435,
净利润(万元),20425,16360,10819,6640,5014,6341,5004,4120,5393,
净利润(扣除非经常性损益后)(万元),18410,14636,9977,6214,4831,6155,4876,3689,5116,
经营活动产生的现金流量净额(万元),27023,16287,11633,11947,3161,11182,3014,6374,4132,
现金及现金等价物净增加额(万元),4462,692,10620,-9278,18033,3269,-1931,1976,2069,
总资产(万元),237280,194951,108977,96679,86722,62773,54405,50831,43721,
流动资产(万元),93430,80585,61354,54788,46886,25737,25258,21603,14742,
总负债(万元),54471,29488,21584,19295,14885,28050,26023,27453,24462,
流动负债(万元),39402,24247,21202,18750,12371,17822,17956,18676,20081,
股东权益不含少数股东权益(万元),181070,165462,87394,77384,71837,34723,28382,23378,19258,
净资产收益率加权(%),12.23,12.75,13.18,8.9,8.96,20.1,19.33,19.32,32.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
