报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.18,0.16,0.16,0.22,0.19,0.21,0.17,0.2,0.25,0.19,0.15,0.12,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.32,2.1,1.85,1.52,1.89,1.93,2.4,3.07,3.16,2.93,2.44,2.44,2.37,2.26,2.19,3.24,3.5,3.36,3.51,2.14,2.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.13,0.17,0.29,0.24,0.21,0.28,0.5,0.29,0.86,0.3,0.67,0.15,0.26,0.24,--,--,--,--,--,--,--,
主营业务收入(万元),545980,494171,460211,444347,452084,413104,387409,366605,362257,354008,341550,303131,259021,236253,211030,187217,147188,128683,42534,23117,33478,33814,19486,12474,8269,5065,3453,860,--,
主营业务利润(万元),87966,53495,72902,68195,65784,44239,38894,34707,30727,32184,35547,31402,27550,27653,26987,19160,19009,14981,9041,10690,13088,16322,7386,3305,3326,1400,1009,365,--,
营业利润(万元),68796,49288,62858,66183,63827,39781,34583,42186,75403,33719,33797,25961,35106,-461,7913,5764,6303,5863,2673,5819,6674,11151,7653,3640,4035,0,1190,365,--,
投资收益(万元),68529,77157,83576,68746,65677,52885,55704,60825,91740,43423,37299,35178,48494,18811,3154,2604,12711,11382,10491,7208,5390,2149,3333,963,231,1098,164,70,--,
营业外收支净额(万元),150,-395,-124,1868,-6778,1895,1742,1998,5714,5933,3550,3864,2925,-15,-240,-276,-210,-946,894,-23,265,0,0,0,0,-53,0,--,--,
利润总额(万元),68946,48893,62734,68051,57049,41676,36325,44184,81117,39652,37347,29825,38031,21420,12949,10318,20888,17853,15523,14808,12540,13073,10937,4708,4329,3018,1336,433,--,
净利润(万元),52647,47849,47413,54764,46113,34047,27902,33672,41860,31488,22064,17302,25010,10671,3623,3012,12510,13114,12833,12817,12511,12075,10435,4514,4025,2635,1139,364,--,
净利润(扣除非经常性损益后)(万元),41528,38993,21318,52839,26344,16967,10170,13853,18011,29539,15744,15051,13034,1716,2059,264,8425,10177,9622,9530,11924,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),121842,28025,50704,59471,30707,68314,53238,38028,21483,28134,44017,35675,26640,25925,35309,16033,46971,16324,32051,6925,13318,10826,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-4337,-189770,165411,170908,1958,57063,-27482,59921,3320,10305,-13813,-27680,4698,-51214,15874,-28897,44191,34575,32377,-10827,-7104,36767,--,--,--,--,--,--,--,
总资产(万元),2256540,2159236,2074402,1735539,1449300,1230576,1076014,1068386,991861,944882,814141,828007,818449,693685,645535,569048,453844,362377,310769,178981,173293,144485,71054,49241,34087,22544,10465,3371,2968,
流动资产(万元),558217,514638,701915,479278,303762,231219,166454,195123,138634,121536,118729,158028,192851,167375,234358,223489,200139,--,0,--,0,82552,35545,31273,21754,4507,1746,132,1278,
总负债(万元),1331660,1301119,1238457,910480,765765,693946,595248,609990,541694,532366,473929,532701,513172,447802,401038,335149,217103,155388,151149,59734,57360,32794,9215,10485,4824,2480,178,370,40,
流动负债(万元),835360,674243,890102,558158,426451,389981,311814,315179,371368,337426,381398,434316,404622,333185,354188,325747,200379,--,0,--,0,31391,9195,10463,4529,2476,178,370,40,
股东权益不含少数股东权益(万元),806328,745968,724074,711921,577423,440831,394661,386868,380871,346162,276512,227940,235023,177896,170672,167523,172635,159966,116091,116106,112998,104220,56739,33852,29262,20064,10288,3001,2928,
净资产收益率加权(%),6.78,6.42,6.56,9.47,9.03,8.13,7.12,8.77,11.06,10.12,8.75,7.47,12.14,6.11,2.15,1.78,7.34,10.46,10.9,11.04,11.07,17.58,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
