报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.14,0.17,0.12,0.28,-1.64,-0.29,0.01,-0.39,0.11,0.48,0,0.12,0.09,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.46,2.73,2.25,2.38,3.06,1.98,1.64,2.05,1.99,1.76,2.65,3.58,0.29,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.76,0.99,0.45,0.23,0.39,0.74,0.28,0.07,0.03,0.31,0,0.25,--,--,--,
主营业务收入(万元),6505390,5862288,5536375,5065944,192928,262640,305726,318923,244879,212792,89105,104511,112087,96361,109195,179178,124170,73399,33550,31177,23071,21894,23720,
主营业务利润(万元),493915,418206,470995,440535,-5135,19971,32270,11502,34520,55338,15185,23066,22313,18728,14634,19250,14980,11882,9805,8474,5986,5689,6090,
营业利润(万元),142249,169036,147169,185223,-99922,-19293,-569,-27716,5208,24084,-5078,5580,2599,1968,913,8137,6926,6022,5973,5267,4503,4347,4316,
投资收益(万元),5061,8246,3297,37066,1270,2356,1193,385,1001,1710,1690,4476,897,638,242,-317,314,152,266,388,54,8,2,
营业外收支净额(万元),8245,5398,3098,5183,2265,1680,3036,618,2025,796,5129,858,1600,-440,-79,-135,-107,-65,-249,-363,-3,0,0,
利润总额(万元),150494,174434,150268,190406,-97657,-17614,2467,-27098,7233,24880,51,6438,4200,2166,1093,7685,7133,6109,6040,5291,4663,4355,4318,
净利润(万元),80376,95502,67001,128754,-94762,-16932,540,-22421,6289,25297,143,6564,3214,743,533,6477,5993,5204,5165,3608,3143,2918,2893,
净利润(扣除非经常性损益后)(万元),59435,84610,47456,-43202,-96704,-19214,-2183,-22822,5145,24660,-7884,1851,1788,878,546,6515,6085,5244,5437,3521,--,--,--,
经营活动产生的现金流量净额(万元),-239262,861405,281123,118241,11722,8764,35536,21916,43916,52211,23552,12051,15631,23588,11828,2583,977,11047,-1,4159,--,--,--,
现金及现金等价物净增加额(万元),-195700,874638,109984,93215,12022,-4738,-9648,5689,-11715,3968,1754,-3149,-14732,-549,19933,-936,-459,-34889,-1279,37499,--,--,--,
总资产(万元),9311358,9375400,9124783,8945604,324539,393385,389446,421041,431902,359003,371777,358099,333351,267020,224519,156569,137080,108217,89994,79419,29330,21068,19375,
流动资产(万元),8493095,8491850,8230474,7986995,57441,50602,55045,69057,68844,48173,42126,31250,39232,54764,66772,49805,36685,--,0,0,13507,7896,10596,
总负债(万元),6930771,7024257,6848235,7287902,317412,286873,263287,293728,278122,214860,251777,230438,206226,200621,150603,82037,65684,45138,27023,18548,11997,10531,9289,
流动负债(万元),6716317,6857100,6682483,7099881,280977,251297,252783,268235,234230,183476,200977,156159,117483,140073,124927,80588,63570,--,0,0,11997,9031,7789,
股东权益不含少数股东权益(万元),2375226,2347972,2273404,1654760,5657,100392,117375,117570,142088,143500,118202,124833,123674,62727,70217,73257,71065,62790,62970,60871,17334,10537,10086,
净资产收益率加权(%),3.38,4.13,3,4.43,-178.71,-15.55,0.46,-17.32,4.4,19.33,0.12,5.15,3.35,1.14,0.75,9.06,8.87,7.94,8.19,18.85,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
