报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.45,0.33,0.23,0.24,0.2,0.11,0.18,0.35,0.39,0.35,0.35,0.25,0.25,0.19,
每股净资产(元),--,--,--,--,--,--,--,--,3.28,3.24,3.17,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.43,0.45,0.31,0.14,0.38,0.21,
主营业务收入(万元),370855,362175,285256,250373,248025,247053,231504,199219,168921,150098,127672,113352,96679,76533,
主营业务利润(万元),221000,210629,157337,124777,106398,93680,78437,78037,67019,56464,52555,43022,36587,26884,
营业利润(万元),54340,43125,29764,17806,11624,6911,7020,16025,16356,14851,11331,8021,9493,7108,
投资收益(万元),1474,1022,828,1659,1061,997,1417,1165,1110,1746,802,494,1569,2283,
营业外收支净额(万元),-1610,-86,-599,497,1166,407,-11,-630,372,-82,269,291,--,16,
利润总额(万元),52730,43038,29165,18303,12790,7318,7009,15395,16728,14769,11600,8311,9371,7124,
净利润(万元),41037,30136,20663,14619,10655,5670,6059,12056,13287,12017,8884,6504,6464,4953,
净利润(扣除非经常性损益后)(万元),37811,28237,18701,13070,9333,5054,5833,12231,12749,11875,8489,6179,4608,3136,
经营活动产生的现金流量净额(万元),51981,19327,16747,15591,19961,14164,6346,3343,14763,15529,10468,3603,9653,5305,
现金及现金等价物净增加额(万元),14310,-2425,13974,-6878,20892,2553,-931,-13380,-25374,-12344,66530,116,3483,1363,
总资产(万元),582435,544328,513460,362074,343894,280256,275378,244299,201353,182263,187844,115299,104528,98432,
流动资产(万元),285653,272084,268809,210290,202457,146178,140083,128142,120804,131912,140853,68554,60858,56610,
总负债(万元),276574,273296,274864,138373,128642,157461,157176,124037,86002,70129,77828,74744,64444,59335,
流动负债(万元),174721,160617,160274,134148,116032,140312,134014,112501,77717,63629,77828,69744,59444,59068,
股东权益不含少数股东权益(万元),294152,263167,235327,222543,214021,121368,115700,116460,111917,110619,108102,38220,37553,36239,
净资产收益率加权(%),14.78,12.05,9.01,6.71,7.7,4.78,5.27,10.67,12.16,11.19,22.66,17.86,17.95,13.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
