报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
基本每股收益(元),4.34,4.7,2.52,1.08,0.7,0.36,0.33,0.17,
每股净资产(元),--,11.64,6.93,4.35,2.2,2.74,2.81,2.48,
每股经营活动产生的现金流量净额(元),--,3.24,2.56,2.17,2.2,--,1.34,0.61,
主营业务收入(万元),98390,91213,57271,20625,14203,6682,7227,4408,
主营业务利润(万元),37481,36499,22610,9760,6014,2959,2601,2002,
营业利润(万元),33829,34386,19525,7414,4641,1257,879,373,
投资收益(万元),2044,1166,607,69,33,--,--,16,
营业外收支净额(万元),597,-18,-51,7,130,-36,18,-2,
利润总额(万元),34427,34368,19473,7422,4771,1221,897,372,
净利润(万元),26050,25383,13604,5396,3504,910,659,219,
净利润(扣除非经常性损益后)(万元),22876,24145,13549,5836,3384,937,645,221,
经营活动产生的现金流量净额(万元),7876,17518,13823,11750,10985,818,2672,1212,
现金及现金等价物净增加额(万元),24805,15967,12592,16948,9383,252,96,-859,
总资产(万元),356315,127070,87174,50005,20404,9709,9048,6061,
流动资产(万元),346403,117365,79116,42431,12910,2562,1917,2015,
总负债(万元),40093,64131,49704,26471,9425,2575,3424,1096,
流动负债(万元),39295,63217,49361,26299,8960,1815,2370,1096,
股东权益不含少数股东权益(万元),316222,62939,37471,23534,10978,7134,5624,4965,
净资产收益率加权(%),17.17,50.56,44.84,40.74,37.97,13.83,12.44,5.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
