报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.56,0.46,0.46,0.32,0.25,0.33,0.42,0.19,0.25,0.45,0.08,-0.76,1.12,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.77,5.45,5.16,4.58,6.83,5.76,4.49,4.64,4.32,2.12,1.77,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.02,-2.04,-0.46,-0.14,1.46,-0.28,-0.54,0.21,0.23,1.06,0.33,-0.14,
主营业务收入(万元),2135500,1707404,1544164,1077369,774272,688071,542658,422592,298553,188432,109348,137838,115930,67289,34088,27894,24814,21837,15786,19212,
主营业务利润(万元),77274,57453,40461,25932,22084,26922,21903,21231,20251,14889,11838,10126,22712,9851,3282,2902,2156,2669,2440,2312,
营业利润(万元),30301,20341,14845,4193,-761,6894,7360,3495,4666,4898,529,-12624,11412,3669,729,1463,1205,1536,1405,1419,
投资收益(万元),3062,165,4056,1318,985,955,1911,-1772,-380,252,-1367,32,--,875,70,1452,171,100,91,--,
营业外收支净额(万元),71,721,681,6321,9453,4061,2143,1928,672,1726,1263,1823,312,-594,-78,-33,-17,0,0,1,
利润总额(万元),30372,21062,15526,10513,8692,10955,9503,5423,5338,6624,1792,-10800,11724,3950,722,2882,1360,1619,1494,1420,
净利润(万元),23226,15714,11933,8302,6395,8543,7988,2997,3719,5040,912,-8540,9652,3250,444,2974,1473,1619,1561,1420,
净利润(扣除非经常性损益后)(万元),17739,12521,9187,3365,1319,5759,5514,1047,2874,3639,1013,-10099,9381,3026,405,1538,1419,0,0,--,
经营活动产生的现金流量净额(万元),-85137,31777,-94298,3347,-21753,3480,-3526,2006,-16107,-22849,-5143,-1556,12541,-2401,-4627,1800,1943,4890,1510,--,
现金及现金等价物净增加额(万元),5553,35203,17504,-8028,-10644,-1930,12804,-11938,29127,1490,-7374,3409,5593,-1343,-9336,261,15023,1521,1880,--,
总资产(万元),753568,600105,523302,343654,329119,287320,239445,193735,189871,129107,98252,134423,124480,95301,52102,54499,49716,22562,20791,12873,
流动资产(万元),638064,478685,416458,237439,225117,199310,182015,144963,148092,89823,61599,59357,59237,45999,34012,43081,39977,--,13991,11474,
总负债(万元),411565,373739,317896,149158,141028,104444,63028,96127,94830,63955,38027,80704,62687,42965,10907,11946,10094,10232,10080,5384,
流动负债(万元),266378,328982,227177,119286,116931,88384,54703,87468,80314,53833,21807,45666,42381,31156,5606,4736,4239,--,9205,4282,
股东权益不含少数股东权益(万元),321836,207562,194522,184581,178493,174605,168560,93278,91214,60910,57628,51131,58720,49514,38603,39878,37162,9757,8138,7489,
净资产收益率加权(%),7.51,7.83,6.3,4.57,3.62,4.98,5.39,3.25,5.21,8.51,1.68,-15.38,17.8,6.75,1.13,7.73,5.3,18.09,18.87,20.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
