报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.95,0.88,0.84,0.85,0.88,0.87,0.84,0.66,0.71,0.55,0.37,0.34,0.23,0.12,--,--,--,--,--,--,--,--,
每股净资产(元),9.04,8.21,7.45,7.75,6.49,5.55,4.82,4.24,3.73,3.08,2.63,2.44,2.16,1.02,--,--,0,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),2.39,2.09,1.11,4.47,-0.43,0.73,-2.91,-1.18,6.41,0.96,-0.2,3.59,0.76,-0.24,--,--,0,--,--,--,--,--,
主营业务收入(万元),18758400,16485400,15670800,15378100,14513400,12471600,10455800,8943500,7694800,5576500,4080100,4015500,2783800,1783000,1354000,1106400,1145072,1131432,1031937,853700,686700,777200,
主营业务利润(万元),5651100,5452700,5236900,5462900,5463700,5440400,5228500,4150400,4142500,2796900,1912200,1761500,1310300,678900,544200,404100,300059,221834,155721,145200,113900,200100,
营业利润(万元),5651100,5452700,5236900,5462900,5463700,5440400,5228500,4150400,4142500,2796900,1912200,1761500,1310300,678900,544200,404100,300059,221834,155721,145200,113900,200100,
投资收益(万元),1212200,1579900,698800,399400,312700,258500,19100,103900,25700,4300,15700,-700,12100,-8200,200,4000,156868,156659,190084,178500,122100,150700,
营业外收支净额(万元),3400,-20100,-9300,-2100,34900,17000,26400,10500,16500,72600,14300,13100,3700,5000,7600,4300,0,1647,1638,--,--,--,
利润总额(万元),5654500,5432600,5227600,5460800,5498600,5457400,5254900,4160900,4159000,2869500,1926500,1774600,1314000,683900,551800,408400,245342,223482,157358,145200,113900,200100,
净利润(万元),4801500,4451300,4256600,4162900,4115800,4069200,3917500,3103200,3081900,2150900,1432000,1332000,829000,372600,314800,245000,154384,141633,94553,92400,76000,141900,
净利润(扣除非经常性损益后)(万元),4794600,4437700,4238900,4160100,4089300,4049900,3892800,3087300,3062700,2100200,1391100,1318700,857500,--,--,--,0,--,--,--,--,--,
经营活动产生的现金流量净额(万元),11696900,10231600,5407400,21881100,-2083500,3415000,-13622800,-5542600,30010400,3732500,-769700,14023100,2951900,-757400,-765000,3025600,0,--,--,--,--,--,
现金及现金等价物净增加额(万元),-3356000,3809400,-4744100,15899200,-201100,2873200,-13718500,-14225500,30517300,666200,-1670200,7810400,3751800,-1710300,379500,1271400,0,--,--,--,--,--,
总资产(万元),675043300,606671400,567769100,593105000,512229200,413881500,364119300,295993900,276588100,208131400,177503100,118783700,101123600,70685900,59499300,49340200,41980297,33516259,30039618,23463600,15733400,13360800,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,28058155,22234963,20427731,--,--,--,
总负债(万元),621790900,561362800,526525800,554655400,480260600,387146900,341046800,275685300,258710000,195677600,166802300,109249100,92709500,67502900,57127500,48468200,40295804,32582571,29088738,22607300,14929900,12562700,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,34814346,30005654,27056314,--,--,--,
股东权益不含少数股东权益(万元),51731100,43666100,39963800,37922400,31774000,25967700,22560100,19835600,17449600,12017500,10279800,9534300,8413600,3182500,2371300,871600,1684493,933688,950880,856300,803500,798100,
净资产收益率加权(%),11.07,11.39,11.67,12.58,14.55,16.84,18.48,16.7,21.07,19.24,12.71,14.84,12.7,13.18,--,--,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
