报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-1.07,0.32,0.35,0.35,0.39,0.72,0.65,0,--,0.48,0.38,
每股净资产(元),--,--,--,--,--,3.83,3.28,2.79,--,1.82,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.47,0.37,0.19,--,0.17,0.15,
主营业务收入(万元),170125,190515,139992,99848,66106,54492,44815,36902,30828,20157,16650,
主营业务利润(万元),39781,49635,38933,29654,24653,21517,17870,14114,12450,7752,6565,
营业利润(万元),-96618,18532,12797,10435,9910,8471,7237,6201,5632,3270,2687,
投资收益(万元),202,13129,-1127,245,-0,--,--,--,--,0,--,
营业外收支净额(万元),-100,-1,170,452,583,167,604,309,82,285,140,
利润总额(万元),-96718,18531,12967,10887,10493,8638,7841,6510,5714,3556,2826,
净利润(万元),-62910,18870,10454,9696,9015,7425,6727,5645,4975,3108,2505,
净利润(扣除非经常性损益后)(万元),-63416,7340,10066,9449,8609,7282,6214,5383,--,2865,2386,
经营活动产生的现金流量净额(万元),31244,5431,3627,6230,1830,4890,3839,1877,2767,1081,1001,
现金及现金等价物净增加额(万元),-3112,5271,18686,-19409,35008,-1150,924,1970,1739,723,1424,
总资产(万元),286860,395811,258303,168473,121165,70390,60764,51674,32901,21316,16995,
流动资产(万元),207257,249728,184232,122455,102849,53191,43812,41321,28938,17806,13621,
总负债(万元),211303,223892,127798,76051,39403,30795,26869,22782,16779,9473,8260,
流动负债(万元),175978,192040,110181,66473,38729,29675,22129,20803,16407,9186,8100,
股东权益不含少数股东权益(万元),85195,145404,126542,89646,81761,39595,33895,28892,16122,11843,8736,
净资产收益率加权(%),-54.97,13.98,9.96,11.43,13.31,20.21,21.53,22.16,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
