报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-1.18,0.04,0.46,0.49,0.47,0.63,1.2,1.1,0.87,0.49,0.17,
每股净资产(元),--,--,--,--,--,5.39,9.63,8.92,2.96,2.21,1.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.61,-0.73,-0.69,-0.97,0.03,-0.44,
主营业务收入(万元),55605,80582,123322,111305,102609,62069,48171,38606,32198,11763,5935,
主营业务利润(万元),-31271,30319,45202,40790,45830,22015,19103,15242,10765,4411,1450,
营业利润(万元),-102731,1338,29308,31952,31544,15225,14114,11051,7556,2965,761,
投资收益(万元),8239,10722,13194,7191,863,-14,--,--,--,--,211,
营业外收支净额(万元),-2261,760,-5,3264,1495,959,1217,1035,763,238,208,
利润总额(万元),-104992,2098,29303,35216,33039,16184,15332,12085,8320,3203,969,
净利润(万元),-94845,3162,24639,26520,24817,12134,11474,9056,6259,3180,1004,
净利润(扣除非经常性损益后)(万元),-92450,1075,20337,18558,23540,11414,10546,8273,5686,2942,406,
经营活动产生的现金流量净额(万元),6410,-14908,29466,44661,-5216,-11761,-7027,-6671,-7014,183,-2660,
现金及现金等价物净增加额(万元),-27290,-53615,6601,55005,4641,-11514,-12689,42081,-5618,8753,-2199,
总资产(万元),325648,479174,512856,444543,372257,140334,117163,103122,43861,29310,11935,
流动资产(万元),87939,250922,296014,286118,221207,124094,113068,102178,43252,28671,11673,
总负债(万元),121805,179396,211459,161396,105478,35332,23244,17242,22279,13257,5183,
流动负债(万元),63609,43335,70297,60293,101613,30894,23244,17242,22279,13257,5183,
股东权益不含少数股东权益(万元),202528,298241,299727,281750,264845,103567,92483,85647,21345,15887,6707,
净资产收益率加权(%),-37.83,1.06,8.47,9.73,10.24,12.68,13.01,18.52,32.91,29,13.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
