报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.18,-1.75,0.17,0.22,0.26,0.26,0.41,0.33,0.3,0.76,0.74,0.39,0.23,0.27,
每股净资产(元),--,--,--,--,--,--,4.3,4.04,3.72,7.08,3.17,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.53,0.34,0.4,0.58,0.74,0.13,0.15,0.06,
主营业务收入(万元),43696,43789,45846,45037,31279,22617,19036,16850,14702,12851,10262,6557,3519,2238,
主营业务利润(万元),31412,29271,32886,32615,23957,18253,16663,14977,13547,11969,9518,6147,3293,2097,
营业利润(万元),4496,-48686,4344,6713,5829,6167,5110,3840,3317,3895,3391,1089,467,312,
投资收益(万元),-314,-1398,126,-2087,-864,-277,-93,--,--,--,--,6,2,0,
营业外收支净额(万元),-9,198,863,606,1911,1254,839,797,838,689,373,420,318,38,
利润总额(万元),4488,-48488,5207,7319,7740,7421,5949,4637,4156,4583,3764,1509,784,350,
净利润(万元),4659,-46533,4575,5748,6537,6337,5010,4057,3703,4042,3234,1442,709,281,
净利润(扣除非经常性损益后)(万元),3421,-47452,1691,5241,4901,5336,4302,3380,2990,3457,2917,1067,408,164,
经营活动产生的现金流量净额(万元),10384,9255,3228,1922,6216,6787,6545,4149,4912,3545,3376,555,480,173,
现金及现金等价物净增加额(万元),1663,3484,-17587,-4692,3487,6157,-889,132,-3771,21238,2820,1948,-914,1793,
总资产(万元),113473,114935,163906,171817,163669,80702,61954,57252,54199,49606,23602,12230,6182,4070,
流动资产(万元),43803,41628,40157,52792,49156,38966,28533,29266,28444,32970,11763,5081,2172,2972,
总负债(万元),41807,44521,48357,50525,20152,18641,8792,7436,8788,6327,9103,4534,2481,2003,
流动负债(万元),30270,27243,27100,29643,15071,13641,3030,2788,3323,1680,4189,594,1112,1814,
股东权益不含少数股东权益(万元),73027,71141,115417,116515,138815,58104,53161,49816,45411,43279,14499,7695,3701,2067,
净资产收益率加权(%),6.46,-49.85,3.85,3.98,8.21,11.44,10,8.68,8.37,14,29.1,24.93,23.77,473.34,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
