报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.11,0.21,0.13,0.11,0.12,0.26,0.85,0.41,0.51,0.47,0.28,0.16,0.2,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.19,3.62,2.51,2.33,2.27,2.16,2.1,2.06,1.27,1.04,1,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.09,0.25,0.93,0.21,0.5,0.48,-0.23,0.18,0.41,0.6,0,0,
主营业务收入(万元),341165,174100,155783,121302,100180,110120,77283,101710,99184,85909,93911,87518,84827,72122,57485,22748,16762,13103,10990,8647,
主营业务利润(万元),41429,22046,21343,19982,12554,19107,12444,16211,11778,11492,10222,6706,8376,14521,11974,3846,4319,3505,3241,2456,
营业利润(万元),19143,21685,13993,11041,11940,20183,14521,7086,11552,9412,5855,3200,5081,3959,2673,2426,3320,2814,2594,1835,
投资收益(万元),7644,16704,9985,6001,11799,8314,13593,885,7014,616,83,116,639,-13,-13,-151,67,91,43,0,
营业外收支净额(万元),507,577,636,1514,1510,4700,2158,904,115,1385,518,166,--,-4,-57,-5,11,0,0,0,
利润总额(万元),19649,22262,14629,12555,13449,24883,16678,7990,11667,10796,6373,3365,5325,4091,3677,2947,3898,3313,2637,1957,
净利润(万元),11915,15446,9599,8399,9202,15247,14286,6873,8588,7833,4623,2717,3385,2953,2250,2627,2826,2505,2179,1599,
净利润(扣除非经常性损益后)(万元),4846,2190,570,5971,1728,904,1360,4834,4130,5875,4044,2548,2822,2886,1450,2121,0,0,0,0,
经营活动产生的现金流量净额(万元),38298,1792,18663,-6375,14056,1981,19671,7937,1539,4195,15580,3589,8396,7993,-3843,2988,4836,0,0,0,
现金及现金等价物净增加额(万元),-59855,4384,59923,-65213,11138,46971,9189,14599,-45903,30364,27807,539,2773,1736,-2827,6457,406,0,0,0,
总资产(万元),614107,482229,433994,347179,328070,301843,176706,163407,130249,110187,81523,58292,55564,55618,55638,50641,32333,28764,21193,17535,
流动资产(万元),260140,300561,249854,191622,192381,188459,96606,92770,84939,99455,48393,24414,22462,19718,18932,17575,6691,5923,1866,2217,
总负债(万元),243371,198185,162130,87393,65669,51836,66226,67495,55565,46138,38598,18315,16650,18556,19783,15767,17299,14431,6739,5260,
流动负债(万元),153543,152344,109574,48458,23573,17466,34106,65743,44915,33074,23905,17725,16650,18556,19783,15067,7299,8031,3039,5260,
股东权益不含少数股东权益(万元),331859,255125,250761,241977,243994,232673,98639,85607,70454,60766,42137,39194,38158,36327,35210,34640,15034,14333,14454,12275,
净资产收益率加权(%),3.75,6.11,3.9,3.46,3.86,9.21,15.48,8.99,13.15,17.38,11.37,7.02,9.11,8.24,6.44,10.58,19.24,16.63,16.3,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
