报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.55,1.08,2.47,1.86,1.88,2.06,2.13,1.92,1.69,
每股净资产(元),--,--,--,--,--,6.88,5.66,4.36,2.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.88,2.17,1.89,1.07,
主营业务收入(万元),101428,86542,73732,61426,60502,58351,60242,53110,42475,
主营业务利润(万元),46309,42044,38290,30795,28904,28410,29411,25785,20473,
营业利润(万元),23290,26860,21724,16135,13763,14177,14806,13067,10521,
投资收益(万元),103,-44,355,228,79,52,33,18,1,
营业外收支净额(万元),-36,-233,22,196,1926,310,189,545,1387,
利润总额(万元),23254,26628,21746,16331,15689,14486,14994,13611,11908,
净利润(万元),20113,23459,18530,13925,13381,12359,12804,11525,10110,
净利润(扣除非经常性损益后)(万元),19726,16100,18055,13624,11747,12260,12880,11063,8932,
经营活动产生的现金流量净额(万元),21574,15367,19158,17035,13663,11271,13007,11353,6393,
现金及现金等价物净增加额(万元),1790,-9763,5616,-12770,40113,2292,7197,9590,1185,
总资产(万元),134205,112520,98551,99472,91013,49556,47845,36970,26756,
流动资产(万元),79738,79876,82070,88905,83015,43276,42401,31449,21148,
总负债(万元),22703,17688,12930,9881,7846,8263,13910,10839,12151,
流动负债(万元),18188,15989,11686,9415,7451,7923,13910,10839,12151,
股东权益不含少数股东权益(万元),111501,94832,85621,89591,83167,41293,33935,26131,14606,
净资产收益率加权(%),19.66,26.74,22.1,16.24,19.02,34.38,43.23,56.58,71.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
