报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),1.26,1.2,1.13,0.94,0.96,1.08,0.45,0.64,0.4,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,1.1,0.93,1.09,1.23,--,0.67,--,--,
主营业务收入(万元),1646924,1423979,1095951,943608,917857,833204,664702,555468,598905,396229,230519,
主营业务利润(万元),1030459,903872,747899,640939,633332,573440,398830,380147,366679,263285,150092,
营业利润(万元),619715,613080,591643,470295,456757,484282,171038,302588,162668,111921,52545,
投资收益(万元),78644,22967,63390,13090,14647,-4585,725,4418,8947,-1956,604,
营业外收支净额(万元),592,-11148,6960,9857,-247,-4697,13569,8688,1330,1274,4279,
利润总额(万元),620308,601932,598604,480152,456510,479585,184607,311276,163998,113195,56824,
净利润(万元),447968,447741,407790,339718,322487,324305,135394,192051,119590,82524,39218,
净利润(扣除非经常性损益后)(万元),261362,256615,230543,207265,238694,218873,122299,--,120955,--,--,
经营活动产生的现金流量净额(万元),409398,585793,651836,398393,338822,327760,369883,275666,201907,239660,158684,
现金及现金等价物净增加额(万元),-83839,-265481,437687,34396,195606,-21252,4414,20735,75776,54714,109507,
总资产(万元),12229442,11086072,9701462,8153540,7381024,6391003,2975950,6107209,2357067,2022018,1352686,
流动资产(万元),1395445,1571859,1456749,879608,787747,513167,491453,587266,512419,666309,367250,
总负债(万元),7330957,6556489,5308265,4161463,3561397,3254086,2249606,2839568,1751094,1527397,1162116,
流动负债(万元),2776795,2531381,2271675,1354220,1062104,1041885,884248,741598,846981,721712,378280,
股东权益不含少数股东权益(万元),4571464,4171406,4042677,3656585,3487887,2812062,594833,2867846,449682,449104,170043,
净资产收益率加权(%),10.25,10.63,10.48,9.55,10.48,12.07,24.13,--,25.3,24.68,24.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
