报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.04,0.11,0.1,0.09,-0.58,0.21,0.49,0.57,0.63,0.49,0.34,
每股净资产(元),--,--,--,--,--,--,--,3.77,3.32,2.84,2.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0.43,0.54,0.67,0.39,
主营业务收入(万元),33570,35447,34175,28796,23999,29607,30343,30571,31697,27220,18819,
主营业务利润(万元),7849,8810,8216,7114,5095,8140,9603,11389,11953,10181,6344,
营业利润(万元),550,1220,1025,419,-5112,1809,3104,4138,4727,3861,2258,
投资收益(万元),12,7,28,30,15,19,26,31,22,25,19,
营业外收支净额(万元),-23,-108,-87,525,59,411,946,495,454,227,465,
利润总额(万元),527,1112,939,945,-5054,2220,4050,4633,5182,4089,2723,
净利润(万元),373,1027,896,828,-5312,1862,3385,3946,4344,3407,2339,
净利润(扣除非经常性损益后)(万元),-197,725,43,15,-5361,1515,2581,3525,3959,3217,1864,
经营活动产生的现金流量净额(万元),3728,3404,3233,6857,-750,482,2521,2936,3720,4636,2715,
现金及现金等价物净增加额(万元),1322,-3407,723,-1736,900,189,-714,1263,-2665,5552,183,
总资产(万元),71359,78209,69879,69830,71668,70530,66767,62979,49194,40943,27499,
流动资产(万元),37709,45282,38503,37302,38755,38553,36612,33136,31788,28734,19981,
总负债(万元),22044,29438,22221,23292,27415,20481,38163,36974,26303,21332,10597,
流动负债(万元),21442,28839,21399,21949,26751,19881,31879,30774,10895,9984,7396,
股东权益不含少数股东权益(万元),49315,48771,47659,46538,44253,50049,28604,26005,22891,19611,16903,
净资产收益率加权(%),0.76,2.13,1.91,1.83,-11.27,4.05,12.42,16.28,20.68,18.78,14.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
