报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.42,0.45,0.61,0.77,0.41,0.58,0.79,1.53,1.34,0.86,1.05,1.81,1.21,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.98,2.73,4.05,6.36,5.11,4.27,3.89,3.39,3.23,2.07,1.81,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.62,1.38,1.63,3.22,1.33,1.81,1.07,0.31,0.5,0.45,0,0.49,
主营业务收入(万元),6263070,5478788,5104130,5019885,3857291,4579427,4616776,5022844,3941481,3151470,2336010,1987312,992961,356194,380319,154107,32306,28318,24978,22005,
主营业务利润(万元),549177,440775,438828,421913,297441,329006,356164,499539,441472,302531,205921,173475,66235,47082,33750,19494,14439,12533,11081,9916,
营业利润(万元),214245,147658,165117,169843,85634,113785,149238,295805,271800,179077,108710,90149,37479,25551,15564,8949,6034,4390,4151,4073,
投资收益(万元),-1068,-4667,6231,2173,18488,-5890,6841,5031,260,-22,2001,4650,3609,-328,125,89,31,-29,-58,--,
营业外收支净额(万元),-2501,-2761,-2255,-698,-626,1033,-1088,-4289,-2562,-266,690,-574,-725,-1466,-422,-52,-487,0,0,-81,
利润总额(万元),211744,144897,162861,169145,85008,114818,148150,291516,269238,178811,109400,89575,36754,23758,15267,8986,5578,4254,3991,3991,
净利润(万元),128947,87573,113742,129278,58703,83179,112700,217115,190244,122304,74582,63681,19284,12822,8745,5810,3749,2676,2616,2663,
净利润(扣除非经常性损益后)(万元),129681,88663,114213,134283,56854,81335,113428,220784,192245,122693,74536,66471,19771,13185,8851,5834,4069,0,0,--,
经营活动产生的现金流量净额(万元),418008,292717,369868,272395,208175,248307,288975,238474,230573,196817,116229,114517,21316,29008,17076,4936,8002,4507,0,--,
现金及现金等价物净增加额(万元),38346,-46062,124409,65698,3289,-43420,-3642,8109,-1,41559,11391,-4249,11138,9597,4520,-17493,20263,303,0,--,
总资产(万元),5815557,4494597,4211629,2835721,2267765,2259901,2189211,1745992,1266059,958281,626266,419456,184641,136797,135444,93498,71666,48884,46164,33892,
流动资产(万元),1036181,658430,690912,305303,169058,189296,223640,434373,333263,179117,139183,102637,73644,42741,39893,27899,35223,13622,11364,4503,
总负债(万元),3233783,2156894,2494701,1201237,1239065,1272253,1264281,874582,626342,499645,307426,176610,84437,57710,64846,39157,19893,27903,27992,18501,
流动负债(万元),2487345,1424548,1067367,724040,756478,818361,903578,727848,468396,316181,260707,166316,72061,47880,52682,23197,16246,12429,23898,11501,
股东权益不含少数股东权益(万元),2311421,2162022,1632434,1551926,965510,920809,847434,759833,567060,388786,287970,226100,81771,68349,62204,54265,51654,20749,18061,15391,
净资产收益率加权(%),5.49,4.92,7.12,10.36,6.23,9.41,13.88,32.9,40.1,36.07,29.11,31.7,25.91,18.76,13.6,11.03,11.83,13.79,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
