报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.08,0.04,-0.26,0.15,0.15,0.14,0.06,0.05,0.14,0.62,-0.35,0.11,0.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.49,2.68,2.05,2.45,2.33,1.81,0.02,0.27,0.64,0.76,1.28,2.13,2.13,2.48,2.21,1.99,2.23,2.34,2.9,2.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.48,-2.39,-0.52,0.42,0.16,0.03,-0.68,-0.71,-0.21,0.01,-0.08,-0.37,0.05,-0.46,--,--,--,--,--,--,
主营业务收入(万元),152230,142215,183678,209825,121314,84643,75704,48732,42872,70318,8182,27989,24483,23122,2730,2203,3248,2636,4182,15970,18909,14461,18718,21341,21474,20271,24227,--,
主营业务利润(万元),32353,15969,44559,57734,34422,22912,12915,11269,12264,19909,922,11180,8391,8145,952,478,427,105,-156,539,4610,4195,615,86,369,814,1560,--,
营业利润(万元),19299,-121333,-14786,12111,14378,9117,3113,2316,6062,13665,-6519,2578,1781,4175,-3418,-4378,-3435,-5594,-6999,-1803,2669,2515,709,137,429,0,1646,--,
投资收益(万元),31,-731,29840,67,-1,--,--,--,--,--,--,543,--,-17,-3,-3,3579,-330,-418,1825,402,7,574,47,45,393,536,--,
营业外收支净额(万元),-891,127925,-825,2391,-689,274,-47,-267,164,-84,-497,-85,--,57,-51,-7,-4,216,-2110,-7,-19,0,0,0,0,23,0,--,
利润总额(万元),18408,6592,-15611,14502,13689,9391,3066,2049,6226,13581,-7016,2493,13989,4215,-3473,-4388,140,-5708,-9527,40,3052,2583,2044,173,464,1232,2206,--,
净利润(万元),7325,3558,-22746,13537,11214,7152,1955,1462,4578,10012,-5646,1818,8704,4354,-2782,-4014,245,-5544,-9209,16,2435,2177,1852,125,394,1047,1875,--,
净利润(扣除非经常性损益后)(万元),5746,-136192,-57721,6374,11904,5117,2002,1726,4395,10101,-5083,1461,494,4295,-3498,-4509,-3369,-5760,-9209,16,2124,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),75314,164989,-188672,-136509,-14108,-656,-18616,-25225,15415,-38385,-8321,6740,2515,538,-7378,-7613,-2241,128,-837,-3936,510,-3815,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-24518,40069,-158469,101453,58833,-29365,26383,6176,-13485,11733,1512,422,905,-481,803,-341,388,-1252,-4419,1720,3522,79,--,--,--,--,--,--,
总资产(万元),430039,726192,981539,941457,523680,363961,291480,250711,198818,181478,111271,103464,129828,88426,52945,43524,43069,36549,40782,50642,46533,40588,32876,30389,26672,21880,21669,19561,
流动资产(万元),212894,520040,798586,709716,421180,302465,257345,216240,179896,162799,91547,84249,105700,65806,30331,18470,17377,--,10173,20479,16955,15573,9570,9572,6284,7529,11244,10192,
总负债(万元),297739,602100,806702,748773,359894,291844,228503,188920,144377,138528,78362,64060,92162,59061,52231,40128,35459,27905,26353,26711,22709,19366,14440,13804,11188,5609,3811,3566,
流动负债(万元),238859,479486,596730,529320,316081,225006,155805,125132,133377,87028,78362,64060,92162,59061,52231,35316,30839,--,24979,18710,18359,17973,13047,12280,7264,4084,2422,1882,
股东权益不含少数股东权益(万元),130789,122872,173542,191568,163709,58783,50671,49165,47703,42980,32909,39285,37467,29010,224,2904,6910,8206,13764,22947,22931,20551,18374,16522,15422,16210,17796,15995,
净资产收益率加权(%),5.78,2.88,-12.7,7.6,13.76,18.52,3.9,3.02,10.09,26.36,-15.8,4.74,26.16,66.94,-183.86,-82,3.71,-50.43,-50.21,0.07,--,11.18,--,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
