报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.04,-0.04,0.1,-0.17,0.02,-0.22,0.1,-0.24,0.15,0.14,0.16,0.19,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.07,4,2.01,1.7,1.48,1.38,1.4,1.37,2.07,1.87,1.86,1.7,1.57,1.42,2.54,2.92,2.91,3.22,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.08,0.17,0.19,0.13,0.1,0.19,0.09,0.29,0.18,0.24,0.18,0.44,0.25,-0.09,--,--,--,--,--,--,--,
主营业务收入(万元),215818,127236,147555,119820,122675,121095,113110,84511,71289,63780,48807,36415,48927,55578,39206,44839,45196,45748,34388,29290,20826,15329,21048,19509,27469,28255,31928,34789,22955,
主营业务利润(万元),17622,12206,16198,5973,7661,4830,3489,2830,11466,10384,8338,6831,10039,9184,9272,9704,9126,8948,7662,7789,5845,4351,-1642,-483,-196,1489,3748,0,0,
营业利润(万元),495,-5447,8617,-9292,1929,-8314,7787,-10614,3676,3741,4162,2740,1672,1049,3344,3910,2906,749,422,972,104,-5131,-1101,-438,175,1647,378,0,0,
投资收益(万元),7804,5179,5356,522,9481,2329,25805,743,612,1917,2748,2885,3562,186,332,577,1151,1742,2097,1624,1322,-4723,2585,1562,1801,1874,4703,0,0,
营业外收支净额(万元),458,105,-123,1493,2386,2108,2415,848,2431,1051,141,2322,--,13,-202,-575,-122,-2366,184,170,988,--,0,0,0,0,--,--,--,
利润总额(万元),953,-5342,8494,-7799,4315,-6206,10202,-9766,6107,4792,4303,5063,1741,1556,3518,4040,3993,359,2717,2783,2414,-12210,1806,1613,2147,3741,4903,2443,700,
净利润(万元),1968,-2298,5278,-8727,850,-11359,4722,-8099,4892,4071,3802,4599,1155,672,2164,2694,3409,118,2520,2272,2082,-11919,1783,1582,2019,3395,4205,1025,558,
净利润(扣除非经常性损益后)(万元),-4118,-6540,314,-10277,-9226,-14886,-16147,-9000,2820,2228,1916,-433,-2329,35,2322,2050,3056,2251,2323,2272,1582,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),38315,-46049,-2852,-5526,3958,-4870,-18673,-15515,2775,5689,4734,3101,2411,4690,2170,7005,2973,3965,2881,7160,4105,-1414,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-86493,-2767,23113,18146,-34957,15432,71672,-23663,4613,31635,1732,-4089,4605,856,-5276,-691,-2283,-3735,1074,6141,4497,-2660,--,--,--,--,--,--,--,
总资产(万元),453140,461920,419575,411959,296939,282278,285176,188066,180823,165542,80256,56579,68056,66030,65984,67079,70678,74697,73502,69657,62626,56792,74722,72659,70833,69304,52046,43533,33529,
流动资产(万元),222667,299453,286847,298810,185954,161424,157811,56054,64161,97627,23733,14501,25122,22706,23411,25683,27705,--,0,31149,22727,16234,26440,22964,20198,23834,30955,30104,1671268,
总负债(万元),67678,115972,67273,67947,79483,62653,55391,57765,43860,30945,30932,14856,23494,21894,21588,24008,28449,37720,37939,36890,35691,32530,32840,32426,30520,28797,37506,0,0,
流动负债(万元),48558,102173,49796,48942,56445,42478,24209,30834,18499,14273,24607,14079,22961,21644,21188,23588,28029,--,0,36153,34122,31382,31501,31335,29582,28166,30804,33419,22375,
股东权益不含少数股东权益(万元),272776,237333,239747,233955,217457,219625,229785,130301,136963,134597,49325,41723,36333,33839,34392,33689,33894,30475,30364,27834,25613,23253,41570,39787,39633,39832,13861,0,0,
净资产收益率加权(%),0.75,-0.96,2.23,-4.1,0.39,-5.06,2.31,-6.06,3.6,4.74,8.88,11.91,3.37,1.9,6.22,7.64,10.59,0.39,8.66,8.16,--,--,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
