报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.23,0.11,0.2,0.37,0.62,1.08,1.28,1.12,1.39,2.38,1.26,0.89,0.77,
每股净资产(元),--,--,--,--,--,8.2,11.33,10.53,12.83,5.49,3.45,2.39,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.17,1.63,1.67,0.71,1.97,1.99,0.94,0.54,
主营业务收入(万元),226400,191682,172488,132784,155556,125869,102112,82186,64887,48062,30807,21625,16722,
主营业务利润(万元),73911,57922,59215,54832,68136,59695,47709,36905,31228,23045,13600,8726,6240,
营业利润(万元),18696,11257,16598,26178,43575,38755,32229,26344,24735,15773,8504,5650,4892,
投资收益(万元),-407,3091,1466,3233,1067,183,--,--,--,--,0,197,526,
营业外收支净额(万元),-84,-406,-64,2217,2268,2722,1272,1708,795,955,562,494,256,
利润总额(万元),18612,10850,16534,28395,45842,41477,33502,28052,25530,16728,9066,6144,5148,
净利润(万元),14581,7046,12310,23451,38669,33541,26636,23333,21740,14284,7588,5339,4598,
净利润(扣除非经常性损益后)(万元),8611,2347,8172,19324,36306,31273,25556,21874,21066,13338,7104,4783,3062,
经营活动产生的现金流量净额(万元),44631,22204,2092,10741,14066,5506,33895,34738,11347,11839,11911,5617,3232,
现金及现金等价物净增加额(万元),25534,-5937,-19648,-15581,-47147,6085,-53613,84258,74547,8525,6426,1278,2044,
总资产(万元),520858,468809,436627,419802,406221,416800,377853,321151,251840,83465,53880,36080,26715,
流动资产(万元),445486,386549,351371,335303,323206,353789,338943,289907,229358,72202,46379,29874,21793,
总负债(万元),196600,157091,128011,119820,111422,149147,137058,98463,43963,50269,32697,21348,15346,
流动负债(万元),191222,151412,122810,114321,105531,143593,134233,97014,42532,49056,31550,20631,15173,
股东权益不含少数股东权益(万元),315246,302572,298890,292302,287084,260355,235591,219037,205311,32929,20704,14330,11369,
净资产收益率加权(%),4.72,2.34,4.16,8.12,14.11,13.52,11.73,11.04,11.85,53.27,44.05,44.28,40.97,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
