报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.53,0.46,0.43,0.42,0.41,0.45,0.62,0.61,0.56,0.92,1,
每股净资产(元),5.9,--,--,--,4.32,3.9,3.36,3.08,4.11,5.22,4.53,
每股经营活动产生的现金流量净额(元),--,--,--,--,4.86,-2.14,-3.33,1.48,5.16,0.32,7.1,
主营业务收入(万元),385284,299244,241358,242943,240578,236393,221566,209190,184656,94010,79579,
主营业务利润(万元),96653,85303,71762,66528,70621,81313,116940,117835,108785,58758,55313,
营业利润(万元),96653,85303,71762,66528,70621,81313,116940,117835,108785,58758,55313,
投资收益(万元),51079,20838,15121,31036,28819,17786,16324,9118,3936,963,141,
营业外收支净额(万元),-71,96,3013,2312,711,94,3819,3396,1533,341,336,
利润总额(万元),96582,85400,74775,68840,71332,81407,120759,121232,110318,59100,55650,
净利润(万元),95416,83512,76310,68947,67301,73100,100260,99025,90888,50126,46791,
净利润(扣除非经常性损益后)(万元),90187,83033,73606,67480,53958,67329,95349,95826,90589,49870,--,
经营活动产生的现金流量净额(万元),-377577,-379603,550579,626554,790191,-347832,-542214,240300,559072,17166,384735,
现金及现金等价物净增加额(万元),19312,-243985,63512,-209400,-61270,-605463,-439073,6269,442600,-56325,306577,
总资产(万元),12304468,11344625,10317257,9017818,8235365,7197023,7257040,7148443,7024584,2682362,2456199,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
总负债(万元),11230726,10343559,9478369,8272937,7521027,6551745,6697656,6636979,6572443,2395203,2210534,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
股东权益不含少数股东权益(万元),1066808,991777,827863,732641,702731,634009,547145,501748,445888,282866,245666,
净资产收益率加权(%),9.22,9.39,9.43,9.68,9.92,12.38,18.48,19.98,21.81,18.94,30.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
