报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.02,-0.11,0.1,0.12,-0.62,0.05,0.07,0.02,0.16,0.18,0.16,0.19,0.18,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.01,2.95,2.77,2.61,2.51,2.41,2.68,2.66,2.29,1.91,3.02,2.78,0.18,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.52,0.21,0.23,0.49,0.46,0.25,0.33,0.24,0.27,0.26,0.22,0,0.04,--,--,
主营业务收入(万元),173332,156848,146282,130185,151374,164193,174937,172692,181086,178444,162807,184411,131391,112836,127227,110436,77386,44744,40683,27881,27315,14969,9124,
主营业务利润(万元),53862,46657,56413,51663,39938,37206,31179,20954,24942,24523,29009,35042,29057,21180,22689,37601,25785,14096,10796,5201,4336,5846,2263,
营业利润(万元),2565,-9810,8381,7103,-40726,1249,-1655,-5073,1746,9604,9672,11833,10386,9241,7807,24731,19333,11047,10279,4227,3387,1570,-202,
投资收益(万元),642,1675,2777,3083,3302,1987,1432,1213,10,78,61,--,--,17,2,249,-52,-10,50,0,0,262,350,
营业外收支净额(万元),201,1054,-523,931,-1682,2009,6148,5619,6998,-43,770,98,-50,-1317,-236,-122,-1567,-138,-38,-35,--,--,--,
利润总额(万元),2766,-8756,7858,8034,-42408,3258,4493,546,8743,9561,10442,11932,10335,7941,7572,24881,17745,10926,10291,5192,3881,1921,148,
净利润(万元),958,-7000,5641,6276,-32699,2431,3820,1036,7191,8337,7491,8945,8098,6629,6521,21332,14645,9010,8369,4356,3209,1921,148,
净利润(扣除非经常性损益后)(万元),-3110,-8668,3891,5570,-31024,910,-2760,-8067,1245,4299,6925,7030,7910,7620,6525,21317,14609,9330,8193,3391,--,--,--,
经营活动产生的现金流量净额(万元),12254,882,2215,13819,-9169,-3118,-1708,-571,23913,9787,10738,22494,21245,11742,13352,9617,11159,10581,5333,1615,1209,--,--,
现金及现金等价物净增加额(万元),-4811,-1401,6523,-23599,20172,-20261,23587,-2564,-6601,4332,-8130,14030,3006,-5917,8280,-1130,5119,640,-18804,28026,684,--,--,
总资产(万元),556864,562764,540393,512907,475435,440054,374784,293451,259824,235576,194206,187750,178736,156362,166214,152134,137115,115434,105191,84215,47468,54558,37557,
流动资产(万元),78453,89697,78933,66891,90573,89754,109124,84013,82585,101727,79262,82874,75829,58635,69444,63412,51939,0,0,0,--,28370,11916,
总负债(万元),343437,351113,321796,349563,315438,246495,181932,151204,117944,96446,63463,64624,60205,44093,56163,42439,43019,36233,31644,19014,19941,30241,9786,
流动负债(万元),260787,302040,266686,256698,223097,179603,127653,149890,116606,96217,63345,63602,59183,39993,49853,34339,33419,0,0,0,--,29441,9786,
股东权益不含少数股东权益(万元),210445,208729,217779,161144,157427,190370,189311,139800,138764,136187,127731,120240,115910,111154,108783,108302,92956,77811,72270,65201,27527,24318,27771,
净资产收益率加权(%),0,-3.28,2.9,3.94,-18.83,1.28,2.7,0.74,5.23,6.32,6.04,7.63,7.14,6.02,6.01,21.2,16.75,11.69,11.87,13.37,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
