报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.22,0.28,0.23,0.49,0.49,0.84,0.93,1.26,0.94,0.92,0.46,0.4,0.39,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.19,6.99,2.59,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.89,4.13,1.75,-0.1,0.73,-3.42,
主营业务收入(万元),141264,170262,186930,216895,183667,242729,292648,226155,185649,101987,55966,64586,64734,43573,
主营业务利润(万元),60664,73057,74858,103216,99381,140035,149180,105866,83018,37453,17907,21069,17381,10997,
营业利润(万元),39789,47974,42288,66111,68303,120530,133476,91737,72509,28514,11008,12942,11819,5410,
投资收益(万元),2602,4530,1898,3587,2528,2248,1421,474,54,939,4,-372,1501,--,
营业外收支净额(万元),-1458,-379,-479,8332,7726,7867,6725,5529,3126,4160,2339,473,0,454,
利润总额(万元),38331,47595,41809,74443,76029,128397,140201,97266,75635,32674,13348,13415,12428,5864,
净利润(万元),27934,36422,30126,54999,54880,93638,103900,70456,52702,25088,9736,8463,8090,3548,
净利润(扣除非经常性损益后)(万元),25565,30014,26061,45792,46981,85808,96999,65032,49725,20409,8040,8077,6438,2777,
经营活动产生的现金流量净额(万元),93596,40857,54606,51367,15755,68571,135337,134845,49819,115742,36691,-2186,15288,-16281,
现金及现金等价物净增加额(万元),-3801,-54289,-101187,100903,-23564,-46613,-6595,3774,-47977,157238,16631,-13679,-5644,4944,
总资产(万元),1062910,1102995,1059734,1311976,1028191,868155,752155,621448,489572,433139,191507,139755,130316,124525,
流动资产(万元),246328,254256,205651,464433,325501,321178,382762,262668,302951,270924,110197,52165,65522,87131,
总负债(万元),305387,352507,319213,593285,529765,387935,358493,319076,247677,235171,134200,93420,93726,110195,
流动负债(万元),230519,296945,261964,482932,434922,306034,336788,307788,247677,235169,112400,65820,78854,102795,
股东权益不含少数股东权益(万元),754520,745867,732794,709219,486001,457678,380841,290790,234377,195675,54314,44043,35580,13506,
净资产收益率加权(%),3.67,4.58,4.18,10.45,11.58,22.33,31.04,26.83,24.64,13.97,19.8,21.26,47.69,30.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
