报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.13,0.91,0.67,1.88,1.47,1.5,--,--,
每股净资产(元),--,--,--,8.18,6.7,5.23,2.88,1.71,
每股经营活动产生的现金流量净额(元),--,--,--,2.12,2.76,0.81,2.25,1.57,
主营业务收入(万元),147144,111027,82647,63038,51201,50293,42039,30740,
主营业务利润(万元),51430,38914,27802,23364,20774,19846,16104,10474,
营业利润(万元),19993,16262,12019,9698,7310,6616,6316,3001,
投资收益(万元),1022,1802,953,--,--,137,26,-119,
营业外收支净额(万元),-25,-90,-19,430,724,868,94,-6,
利润总额(万元),19968,16171,12000,10129,8034,7484,6409,2995,
净利润(万元),17521,14207,10298,8754,6853,6419,5499,2597,
净利润(扣除非经常性损益后)(万元),17971,12198,8877,8388,6237,6035,5367,2580,
经营活动产生的现金流量净额(万元),10066,1035,8993,9859,12844,3785,9616,6706,
现金及现金等价物净增加额(万元),-4412,24934,-11249,5242,8869,4907,2267,1310,
总资产(万元),200328,158657,134295,64506,51517,39154,32215,19172,
流动资产(万元),144996,114734,101302,39335,28739,19314,13944,9388,
总负债(万元),76079,48794,39184,26438,20342,14831,19914,11882,
流动负债(万元),68128,44663,36450,25364,19166,13677,19824,11782,
股东权益不含少数股东权益(万元),117436,102881,91087,38068,31175,24322,12302,7290,
净资产收益率加权(%),15.92,14.07,12.81,25.75,24.7,41.54,56.14,43.35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
