报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.19,0.22,0.35,0.23,0.64,0.53,0.39,0.31,0.25,0.27,0.24,0.23,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.79,3.64,2.59,2.37,2.24,2.06,2.43,2.27,2.21,2.95,2.93,3.01,3.46,3.67,3.28,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.42,0.54,0.74,0.61,0.74,0.4,0.43,0.21,0.56,0.6,0.38,0.64,-0.03,0.11,--,--,--,--,
主营业务收入(万元),130691,129847,121762,125751,131575,129783,136911,94524,82652,73452,62373,59779,50628,45852,38325,40272,35154,33328,29183,22208,25032,17573,12069,12370,10438,8639,
主营业务利润(万元),22772,25537,38128,36421,36122,29903,24681,21269,15477,16285,16352,15910,15890,12114,14660,14225,11613,11405,11167,11085,7870,8341,4620,4235,3776,3121,
营业利润(万元),22112,23554,38286,24302,19551,9831,8067,5747,2437,5848,4897,3869,5704,996,3267,2949,-9900,2070,3112,4358,2394,6781,5683,4917,4518,4014,
投资收益(万元),2040,3782,2823,3771,2523,2593,1447,1518,1384,517,970,-154,1015,1,-307,-1103,-493,-570,-292,-117,-75,156,480,393,395,553,
营业外收支净额(万元),7,-252,-345,1496,2834,3253,3461,2569,4103,1617,1386,313,-180,320,-115,-367,-11613,-113,4,-630,101,0,0,-1,0,0,
利润总额(万元),22120,23302,37941,25798,22385,13084,11528,8317,6540,7466,6283,4182,5524,1326,2854,1479,-21998,1387,2824,4633,3922,7106,6300,5336,4912,4560,
净利润(万元),19167,21358,34339,23131,20718,14204,10420,8220,6577,6440,5062,4808,4087,761,2044,1031,-22604,821,2037,3789,3536,6029,5530,4769,4672,4440,
净利润(扣除非经常性损益后)(万元),8045,13329,19768,20957,17602,11034,8077,6392,4050,5994,4472,3970,4600,340,1798,1949,-11628,902,2133,3234,1684,--,--,--,--,--,
经营活动产生的现金流量净额(万元),35672,43126,34819,43422,38198,35661,33845,19635,11353,14560,15596,12679,15579,8379,7582,3750,9792,10550,6613,11160,-403,1804,--,--,--,--,
现金及现金等价物净增加额(万元),17818,-6262,-10355,3372,23216,-12500,22961,-8628,-13544,22999,-548,11270,-3196,5934,-3999,-2881,3222,2786,-1144,3282,-1085,1919,--,--,--,--,
总资产(万元),514189,514918,496212,465168,433694,360706,352346,316123,289100,235302,177475,159669,132577,116892,101011,113132,116709,118049,113603,113352,110213,104826,79760,39203,33232,27831,
流动资产(万元),85351,98532,112485,107399,122463,69837,81500,64616,67715,71380,39049,39625,24183,27046,26495,30220,37018,--,0,0,0,39879,26733,8839,7807,6048,
总负债(万元),215369,235899,224841,218303,206232,239857,234359,204097,181836,131168,118585,107328,82626,70696,56458,71059,75935,64310,60090,58916,52941,44444,27511,21518,17053,13927,
流动负债(万元),86071,99611,106138,109497,105527,100476,126263,110347,94934,86659,67373,71572,49683,54036,41699,48650,51221,--,0,0,0,23411,9821,8602,6371,5705,
股东权益不含少数股东权益(万元),305620,285170,274513,245169,224525,115296,111942,106873,101323,97395,54307,49639,46951,43210,42454,39707,38599,51487,51172,52614,54998,58347,52168,17685,16179,13903,
净资产收益率加权(%),6.39,7.66,13.25,9.92,10.36,12.91,9.52,7.91,6.62,8.51,9.74,9.89,9.1,1.78,5.01,2.63,-56.46,1.61,4.03,7.49,0,10.91,--,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
