报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.35,0.21,0.38,0.31,0.27,0.47,0.34,0.4,0.55,0.36,0.84,0.7,1.23,0.53,
每股净资产(元),--,--,--,--,--,7.86,5.45,5.16,4.85,4.41,8.4,2.07,2.63,2.07,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.35,0.66,0.22,0.2,0.26,0.77,0.34,1.19,0.26,
主营业务收入(万元),181948,151233,144418,110772,74672,39931,30247,26449,26131,17395,12696,9733,6488,2910,
主营业务利润(万元),55410,51486,52199,40564,30756,19347,15628,13690,14122,9240,7545,5649,3637,1582,
营业利润(万元),-128,12824,18663,10174,7555,3309,2918,3232,5890,3934,3695,3051,2332,858,
投资收益(万元),3410,4778,2455,5622,467,-47,-64,--,--,--,--,--,0,--,
营业外收支净额(万元),-25,2408,-7,5129,4394,3336,2556,2397,1865,1131,969,395,--,8,
利润总额(万元),-153,15232,18656,15303,11949,6646,5474,5629,7755,5065,4664,3446,2331,867,
净利润(万元),-10378,6166,11032,9063,7865,5734,3977,4734,6464,4232,4015,2965,1976,733,
净利润(扣除非经常性损益后)(万元),-19321,656,6037,1939,4517,3891,2401,2836,4944,3305,3191,2630,1697,544,
经营活动产生的现金流量净额(万元),32559,52866,13125,20144,14924,5093,7788,2544,2405,3062,4562,1516,1905,413,
现金及现金等价物净增加额(万元),-24841,67712,14462,12333,27521,-3237,4687,-4681,-9641,-5729,37992,1649,1378,147,
总资产(万元),480358,506843,427897,376521,281081,182038,93423,73499,69635,59360,53752,13732,7177,4487,
流动资产(万元),237159,265006,195413,164531,124191,68585,48187,43855,48198,47970,46853,8074,4248,1724,
总负债(万元),293269,304944,237184,197897,130945,57413,25026,9269,10889,6350,4214,4605,2956,1165,
流动负债(万元),152899,162752,132450,132528,70084,45960,24810,9033,10603,5974,3623,4177,2639,1165,
股东权益不含少数股东权益(万元),134604,145561,139598,129495,121950,115124,64306,60871,57286,52000,49538,9127,4211,3317,
净资产收益率加权(%),-7.4,4.32,8.2,7.24,6.63,7.98,6.36,8.04,11.83,8.39,20.08,44.46,45.9,30.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
