报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.06,-1.3,0.09,1.14,1.37,3.18,2.65,1.82,1.34,
每股净资产(元),--,--,--,--,--,10.26,7.6,5.4,3.97,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,2.41,2.61,3.87,1.74,
主营业务收入(万元),54282,37039,73893,130102,111320,95759,83717,62790,37756,
主营业务利润(万元),15693,1513,22611,44270,46942,41535,35277,23428,16600,
营业利润(万元),1425,-46518,3319,14345,18123,18444,15617,9507,7807,
投资收益(万元),-82,-6,-139,134,79,17,39,-8,12,
营业外收支净额(万元),143,-419,-63,5587,2468,2520,1673,1309,180,
利润总额(万元),1568,-46937,3256,19932,20591,20964,17291,10816,7987,
净利润(万元),2083,-47925,3248,16733,17657,17959,14966,10271,7353,
净利润(扣除非经常性损益后)(万元),-1727,-48426,1634,14118,16647,17597,14199,10126,6897,
经营活动产生的现金流量净额(万元),18981,-26444,-13798,-9642,6395,13572,14730,21815,9552,
现金及现金等价物净增加额(万元),2107,-40169,-13564,-44276,73146,3052,-4221,16887,8983,
总资产(万元),179978,204133,286594,241049,235416,150442,137815,94958,45580,
流动资产(万元),68420,89668,172326,163911,191174,122422,116890,84965,42691,
总负债(万元),54464,80267,114413,69703,88461,92583,94757,64139,23068,
流动负债(万元),52677,78548,114258,68786,85890,89745,91990,61664,22096,
股东权益不含少数股东权益(万元),122294,120291,168601,168007,146955,57860,42857,30429,22414,
净资产收益率加权(%),1.72,-33.18,1.94,10.87,17.59,35.84,41.56,39.44,40.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
