报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.16,0.26,0.36,0.26,0.29,0.38,0.18,0.09,0.25,0.1,0.07,-0.07,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.56,1.34,1.23,1.13,1.3,1.31,1.26,1.91,2.19,2.04,1.99,2.65,2.51,2.58,2.58,3.31,3.24,3.38,2.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.16,-0.15,-0.26,0.15,0.07,0.26,0.09,0.04,-0.11,0.11,0.01,-0.01,1.23,-0.31,--,--,--,--,--,
主营业务收入(万元),321046,320053,306497,275986,231404,197124,181393,150613,157869,167791,163197,223618,253806,235750,148266,99625,86680,87530,91626,55908,37825,31901,45413,42450,51248,63330,70754,
主营业务利润(万元),78163,86534,80599,71286,69317,59810,51214,43369,36878,36721,24781,49233,60767,63467,26195,11179,10901,15421,19546,11607,5671,4430,-1421,-3248,-1670,2819,7676,
营业利润(万元),10076,20043,29016,20127,20972,19497,14439,9135,3269,4610,-32635,-1660,2996,-3133,-30941,-9176,-4268,574,4063,2381,-3282,-5149,501,-1419,-331,0,8465,
投资收益(万元),5074,1276,4561,5196,4241,5638,5344,1061,586,7848,1632,5295,4899,1655,1702,7425,1793,491,698,1035,2241,224,292,676,731,820,578,
营业外收支净额(万元),2468,381,543,3197,1982,9654,906,1342,10681,974,33730,174,--,3780,330,3927,4226,530,334,557,1476,0,0,0,0,2001,--,
利润总额(万元),12544,20424,29558,23325,22954,29151,15345,10478,13950,5584,1095,-1485,9164,2349,-28908,2351,2003,1805,5258,4077,590,299,875,750,440,6023,8538,
净利润(万元),8569,14083,19749,14423,15742,19762,7955,4169,11267,4516,3341,-3226,2803,489,-27661,377,1460,1316,4584,3501,573,284,745,668,440,5115,7226,
净利润(扣除非经常性损益后)(万元),4245,12466,15475,11743,13384,7409,3850,2883,805,-3022,-28873,-5344,-4708,-2860,-27908,-7794,-4989,593,4087,2840,-2909,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),4078,7955,11734,9906,5089,10160,6981,13868,7120,-6804,-11468,6607,3067,11652,3938,1592,-4196,2829,336,-343,31063,-7748,--,--,--,--,--,
现金及现金等价物净增加额(万元),9747,-15557,-3654,566,16285,13579,-1533,10292,-5054,-5865,11386,-8449,-8979,4824,-6741,-8964,39078,7687,-11153,-4755,29453,-2049,--,--,--,--,--,
总资产(万元),447429,414413,370352,350617,314670,273257,204792,160845,153002,163062,197838,204241,238010,248697,244215,178673,175521,135446,131741,132474,130226,135647,129926,132183,128349,123141,91180,
流动资产(万元),282467,251922,244447,233753,225494,201079,126860,99954,87328,99819,123616,127856,152569,152149,143987,109380,128595,--,0,0,0,86084,73446,76519,73380,68680,57405,
总负债(万元),187972,163217,124708,129784,109617,109641,111812,74420,72557,93348,138855,147743,173642,179635,180555,87730,87828,82247,79762,64829,66152,70141,64592,67737,65378,57459,62011,
流动负债(万元),126057,98226,87731,89546,78694,74362,61925,44927,42354,54633,91051,78870,95708,100521,100789,87298,86661,--,0,0,0,66368,60467,64582,62290,50487,45163,
股东权益不含少数股东权益(万元),231093,221286,214521,191635,177467,159609,79589,72947,69816,60093,55247,50874,58447,58745,56589,85732,85335,51499,50257,66793,63292,65025,65054,64257,62971,65682,28816,
净资产收益率加权(%),3.71,6.36,9.8,7.81,9.4,14.39,10.69,5.8,17.14,7.85,6.36,-5.68,5.1,0.86,-38.45,0.44,2.65,2.58,9.46,5.38,0,0.44,--,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
