报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.29,0.29,0.26,0.22,0.37,0.2,0.48,0.45,0.71,0.63,0.56,
每股净资产(元),--,--,--,--,--,2.98,5.64,5.27,2.64,1.95,1.78,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.2,0.4,0.42,0.84,0.46,0.77,
主营业务收入(万元),111809,97880,79553,73187,71403,30595,31543,29191,33129,26586,22316,
主营业务利润(万元),48895,42313,32260,28490,27803,8847,9186,8072,9513,8216,6905,
营业利润(万元),18734,18037,15067,12883,10933,4311,4926,4005,5240,4697,4731,
投资收益(万元),-53,-690,244,237,83,--,--,--,--,--,--,
营业外收支净额(万元),67,-23,10,795,635,58,278,123,515,459,-222,
利润总额(万元),18800,18015,15077,13678,11567,4370,5204,4128,5755,5156,4509,
净利润(万元),14831,14777,13032,11367,9476,3761,4459,3519,4907,4337,3836,
净利润(扣除非经常性损益后)(万元),13991,13714,12433,10749,7135,3711,4223,3414,4556,3947,4025,
经营活动产生的现金流量净额(万元),16984,15497,16147,11299,12299,3749,3673,3840,5820,3152,5309,
现金及现金等价物净增加额(万元),3449,-8480,7744,1388,-5316,-2864,271,22410,2026,1279,327,
总资产(万元),162134,143816,129466,113434,104484,61863,57837,55002,32089,29533,24007,
流动资产(万元),110895,98380,79764,70418,72160,46117,42960,41315,18897,17033,11293,
总负债(万元),54480,52285,18352,13687,14374,7076,5906,6478,13812,16073,11696,
流动负债(万元),27092,20687,14614,12509,13216,6594,5540,6134,12426,14259,8932,
股东权益不含少数股东权益(万元),98225,86488,108957,99131,89809,54787,51930,48524,18276,13461,12311,
净资产收益率加权(%),16.05,15.73,12.27,12.26,11.24,7.06,8.88,11.29,30.83,35.53,34.19,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
