报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.01,0.01,0.01,-0.01,0.25,1.07,-1.72,-1.99,-0.1,1.09,1.19,0.75,1.19,
每股净资产(元),--,--,--,--,--,--,--,--,5.51,11.63,2.83,2.64,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-2.03,-1.74,0.19,0.41,0.92,
主营业务收入(万元),868359,1119114,1444708,1202672,628384,269928,55193,163797,333258,268665,131824,126988,72257,
主营业务利润(万元),84292,144157,168437,157526,95220,32243,23,-50744,62149,50432,31132,16286,10063,
营业利润(万元),12829,8127,-3096,-2259,40653,67246,-138113,-177300,-4328,25627,19494,9567,9116,
投资收益(万元),26150,5751,4431,-3980,-202,75012,1581,-634,-885,-912,-27,-1,--,
营业外收支净额(万元),2428,-2277,11746,5940,325,179688,-11697,5159,471,720,421,331,443,
利润总额(万元),15257,5850,8650,3681,40979,246934,-149810,-172142,-3856,26348,19915,9898,9559,
净利润(万元),5556,4512,2385,-2691,63850,269432,-145212,-167583,-5479,22044,17000,8613,8296,
净利润(扣除非经常性损益后)(万元),-25991,3497,-17036,-7619,63543,14594,-122883,-172285,-4984,22069,16343,8654,6314,
经营活动产生的现金流量净额(万元),94939,337933,6025,-436655,-105207,-111030,15010,-9102,-106826,-45966,3697,4688,10633,
现金及现金等价物净增加额(万元),-67714,-8721,-70836,27204,152677,-3919,-5946,-39866,-201537,242825,-3552,-2336,8716,
总资产(万元),1604211,1882376,2031781,2032886,1478586,310761,626971,757575,668612,446659,126262,68155,39506,
流动资产(万元),808146,1212452,1684231,1754959,1267096,268226,220558,332966,445229,385044,78956,34583,33958,
总负债(万元),1159971,1453609,1611464,1614478,1120302,278365,654781,637942,377132,139857,70396,37821,17786,
流动负债(万元),1022180,1336104,1412740,1345013,941475,265532,404285,427542,356816,121676,68891,37661,17786,
股东权益不含少数股东权益(万元),439094,424859,417366,417208,357853,32397,-33180,111173,290452,306458,55834,30333,21720,
净资产收益率加权(%),1.28,1.07,0.57,-0.75,99.27,-90.1,0,-84.81,-1.85,25.67,40.8,33.09,63.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
