报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),2.02,1.44,1.99,2.12,2.1,1.31,0.9,0.86,0.29,
每股净资产(元),--,--,--,--,7.62,5.6,4.42,3.63,2.77,
每股经营活动产生的现金流量净额(元),--,--,--,--,2.9,1.27,1.34,0.46,-0.26,
主营业务收入(万元),320292,224579,202971,148895,118878,94672,78881,83512,32185,
主营业务利润(万元),127587,84778,79210,39231,33673,23654,17297,16388,6310,
营业利润(万元),66146,41745,43653,16207,16309,9115,6565,7744,2508,
投资收益(万元),1543,259,5424,67,36,542,164,--,422,
营业外收支净额(万元),-1773,1863,1259,2370,1816,2180,939,8,-69,
利润总额(万元),64372,43609,44912,18577,18124,11295,7505,7752,2439,
净利润(万元),60692,40501,39742,17643,15778,9812,6735,6333,1788,
净利润(扣除非经常性损益后)(万元),56558,36093,33152,15074,14177,7495,5796,6298,1419,
经营活动产生的现金流量净额(万元),96735,61964,19770,8361,21719,9508,10043,3395,-1625,
现金及现金等价物净增加额(万元),103006,34706,-28467,45181,15793,6277,6350,2716,8212,
总资产(万元),617352,286083,257437,166965,89980,63642,47463,41472,26870,
流动资产(万元),286924,176925,143060,143513,79833,57376,42283,37108,23766,
总负债(万元),94748,96365,81714,39053,32917,21642,14315,14790,9536,
流动负债(万元),67807,62729,55363,31614,24589,18041,10772,13047,9265,
股东权益不含少数股东权益(万元),522548,189718,175649,127854,57128,41987,33148,26682,17335,
净资产收益率加权(%),16.96,22.25,26.27,21.18,31.92,25.78,22.51,29.28,16.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
