报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.29,-0.11,0.17,0.16,0.16,0.35,0.13,0.76,1.15,1.15,0.6,0.65,
每股净资产(元),--,--,--,--,--,4.25,3.97,7.88,10.78,2.57,4.76,2.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.22,-0.02,0.03,0.1,0.75,0.91,1.08,
主营业务收入(万元),23565,30680,40578,29516,25245,20334,11928,14119,11674,9546,5729,4172,
主营业务利润(万元),3963,9602,16355,12632,13871,11708,7941,9145,7955,6552,3733,2496,
营业利润(万元),-9253,-3855,4661,2132,1085,3294,731,3818,2895,3424,1633,1140,
投资收益(万元),369,206,48,-14,--,78,0,--,--,0,0,0,
营业外收支净额(万元),-40,14,94,2289,3042,1455,976,1442,1246,624,448,303,
利润总额(万元),-9292,-3841,4754,4422,4127,4749,1707,5260,4141,4048,2081,1443,
净利润(万元),-8747,-3176,4554,4356,4257,4193,1527,4536,3652,3449,1811,1239,
净利润(扣除非经常性损益后)(万元),-9819,-3698,3585,3262,3899,3590,1237,4393,3316,3293,1773,1238,
经营活动产生的现金流量净额(万元),-8481,-13912,-10637,8932,-9548,2742,-209,178,388,2237,956,1076,
现金及现金等价物净增加额(万元),-3365,4859,4462,1778,-6897,-2564,-7141,17076,1560,159,1586,872,
总资产(万元),132196,148883,110953,90084,77563,66532,50805,51369,46188,13002,6441,3612,
流动资产(万元),82934,88928,52761,55821,56810,50084,39261,43734,42319,10618,6106,3370,
总负债(万元),39698,45868,43214,27542,19788,13867,3032,4111,3067,5294,1433,1099,
流动负债(万元),37745,41115,35964,24533,16198,11788,3012,4080,3042,5294,1433,1099,
股东权益不含少数股东权益(万元),92544,103154,67902,62603,57750,52485,47584,47257,43121,7708,5009,2513,
净资产收益率加权(%),-9.14,-3.72,6.97,7.24,7.72,8.38,3.23,10.05,24.63,51.71,51.08,65.4,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
