报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.46,0.03,0.05,0.08,-0.36,-0.47,0.06,-0.04,0.03,0.05,-0.53,0.03,-0.18,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.9,1.88,1.83,2.36,2.25,2.42,2.39,2.42,2.38,4.01,3.53,1.05,1.32,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.5,0.06,0.18,0.28,0.32,0.07,-0.14,0.05,0.48,0.12,0.1,0.41,0.59,--,
主营业务收入(万元),25876,30763,31305,21396,19164,30120,32632,28089,28310,20905,15602,21237,25425,29677,19488,15400,11446,9364,8286,6553,4809,2791,
主营业务利润(万元),3177,6697,6197,3690,2396,4875,6451,6818,6530,5026,2212,4589,5526,5981,5367,4723,4459,4125,4044,3255,2143,1276,
营业利润(万元),-7750,791,459,-762,-6550,-6527,-2465,-1665,463,686,-6428,-95,-2305,512,424,1733,1796,2475,2709,2258,1277,478,
投资收益(万元),-1575,--,--,1978,-78,--,-67,--,--,--,-212,52,-7,1,-142,-14,-16,0,0,0,0,105,
营业外收支净额(万元),-18,-8,459,1857,695,-448,3411,1479,478,457,-842,275,--,46,-93,-10,-28,-5,4,0,0,0,
利润总额(万元),-7768,783,918,1095,-5855,-6975,946,-185,941,1143,-7270,180,-1875,605,241,2448,2521,3096,3199,2474,1401,583,
净利润(万元),-7250,504,795,1235,-5698,-6671,675,-480,299,569,-6020,336,-1981,345,231,1936,1708,2050,2127,1655,920,357,
净利润(扣除非经常性损益后)(万元),-8456,-1088,-844,-2500,-6614,-6501,-2177,-1598,-29,192,-5294,297,-2486,160,31,268,1725,2055,2124,0,0,--,
经营活动产生的现金流量净额(万元),-283,807,729,1054,-524,-9243,2332,-866,-5660,633,1999,3146,3571,741,-1597,547,5444,769,615,1544,0,--,
现金及现金等价物净增加额(万元),-1344,2666,-147,945,-9723,9863,-2649,3691,-5731,3822,-89,2279,-9,-3661,3112,-955,-17,-8511,13693,-341,0,--,
总资产(万元),95311,96731,86994,81131,78810,79632,63664,56989,51575,48066,36318,45055,44637,51650,65950,56826,50526,34923,29962,10283,8902,5358,
流动资产(万元),46946,45027,39601,35224,33695,42105,36353,32460,27673,27711,20034,25670,23733,29687,31483,25389,20434,0,0,0,0,2717,
总负债(万元),53448,46956,37912,32840,31392,25612,36466,28971,22940,21418,11107,12529,12784,17425,28410,19742,17726,6738,7785,6308,--,1796,
流动负债(万元),52454,45957,36603,31620,28318,22239,32930,23795,20903,19467,11104,12526,12381,16523,21050,11225,10005,0,0,0,0,1796,
股东权益不含少数股东权益(万元),36971,44222,43717,42922,41687,47367,20130,21046,21525,21227,20658,26679,25424,27313,27032,28865,26935,25210,22178,3975,4482,3562,
净资产收益率加权(%),-17.86,1.15,1.84,2.92,-12.8,-16.93,2.89,-2.25,1.4,2.71,-25.44,1.27,-7.79,1.27,0.85,6.94,6.55,8.51,42.22,36.71,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
