报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.06,0.11,-0.64,0.67,0.31,0.44,0.44,0.29,1.2,0.27,0.02,-0.38,0.09,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.38,2.18,1.78,1.75,2.12,2.31,2.1,3.2,3.11,3.06,2.99,2.94,0.35,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.42,0.06,0.09,0.44,0.31,1.35,0.29,0.15,0.57,0.45,0.29,0.18,--,--,--,
主营业务收入(万元),51751,53335,63324,81130,94460,122228,117806,102106,139148,81189,60299,52969,59493,57574,54954,77159,63313,59536,55516,42265,45518,39004,36438,
主营业务利润(万元),43087,44632,53266,62494,55919,37442,29620,20455,53581,25048,8433,6582,14091,12312,10645,19435,15338,13902,14635,12173,14500,12829,12200,
营业利润(万元),21441,23239,-8619,36642,26797,16153,8262,7868,37206,5914,-3046,-10281,2466,2977,-9034,3025,2127,2595,2770,3174,4662,3658,2683,
投资收益(万元),3196,2042,479,187,255,24,-2725,6,-46,3140,14,30,--,-365,-625,0,-30,-30,892,329,24,23,38,
营业外收支净额(万元),-16,76,4,9560,995,227,4119,956,681,945,3515,--,--,-2216,-13122,-103,-28,-206,-33,580,-5,0,0,
利润总额(万元),21425,23315,-8615,46202,27792,16380,12380,8824,37887,6858,469,-8274,2681,954,-22408,3357,2252,2461,3729,4084,4681,3709,3064,
净利润(万元),3228,5297,-30872,16266,7600,10533,10705,6920,28937,6504,526,-9126,2231,4501,-19089,1702,974,1602,3126,3540,4185,2503,2066,
净利润(扣除非经常性损益后)(万元),3145,5139,-30974,6854,7093,10387,9670,6194,28419,2432,-3091,-11133,752,282,-17786,1770,990,1740,2412,2960,--,--,--,
经营活动产生的现金流量净额(万元),64944,81334,43996,39583,-102753,43666,23201,34631,34375,1373,2226,10641,7420,27186,5811,2926,11484,9066,5832,3587,--,--,--,
现金及现金等价物净增加额(万元),-17520,21607,-2957,-7972,21012,931,3593,-1895,4063,-11966,9502,-3908,-16801,18174,-6985,-3979,-6627,-14668,-6874,45538,--,--,--,
总资产(万元),559020,564490,634700,618303,731436,190042,205961,202628,202086,170138,146989,121733,86693,98153,105158,136606,144700,138885,144021,100227,50897,42608,25015,
流动资产(万元),203554,226387,98136,129530,134601,24997,31781,32692,52635,34062,29158,19715,21351,34336,33883,48182,52497,--,0,0,20009,17217,10921,
总负债(万元),299851,336333,403237,365870,505357,81594,106352,116387,120345,117334,104027,79298,35285,51922,62783,71637,81275,76465,81966,40427,30777,30472,17718,
流动负债(万元),170012,221014,242772,181756,258903,56280,69161,61728,55938,54279,54776,39298,19740,50889,53262,64680,69674,--,0,0,27449,23737,16168,
股东权益不含少数股东权益(万元),125828,103784,100797,129899,116027,108448,99609,86241,81741,52804,42961,42435,51408,46230,42064,63945,62243,61269,59808,58807,19001,11017,7297,
净资产收益率加权(%),2.77,5.98,-27.29,13.25,6.77,10.12,11.74,8.24,43.01,13.2,1.23,-19.42,4.44,9.61,-35.04,2.7,1.58,2.65,5.33,15.5,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
