报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,
基本每股收益(元),0.52,0.01,0.01,-2.4,0.23,1.57,1.49,1.01,0.9,0.92,0.7,0.69,0.54,0.28,0.21,0.18,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.33,5.69,4.96,4.4,4.17,2.16,1.92,1.77,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.41,1.75,1.25,0.9,0.72,0.46,0.32,0.38,0,0,
主营业务收入(万元),3113515,2194588,1743641,1515219,2365398,3372019,2795793,2262852,1890604,1805986,1834540,1243025,924189,652416,492910,394146,333607,199748,
主营业务利润(万元),578429,234295,186348,-221025,384676,953074,817586,615851,552807,584429,618971,421304,311755,161646,98434,89340,77012,36687,
营业利润(万元),344740,65634,19752,-1151188,122461,838492,739572,532328,475191,461011,416637,333926,285882,143772,94566,78746,62058,27737,
投资收益(万元),53867,34902,29441,20878,27209,53475,39212,26980,17418,14384,15956,8967,12504,11761,10662,8618,504,2031,
营业外收支净额(万元),2477,4999,13495,-29548,17175,13757,12389,11352,5972,22413,-40677,-3198,774,1248,1128,1866,0,0,
利润总额(万元),347217,70633,33247,-1180736,139635,852249,751961,543681,481163,483424,375960,330729,286657,145020,95693,80611,63004,29964,
净利润(万元),250224,7080,3307,-1145619,107391,749206,671597,455935,403928,412849,313532,310224,223758,112801,82100,70173,46590,20947,
净利润(扣除非经常性损益后)(万元),214680,-56880,-48110,-1167120,84090,721040,653050,476280,407090,393800,338920,333406,223240,111123,81344,68923,0,0,
经营活动产生的现金流量净额(万元),696834,417236,547448,274065,655623,1015966,846319,873886,634884,785507,560486,403666,296428,182202,126168,150304,96229,60672,
现金及现金等价物净增加额(万元),19398,-584011,293801,-650289,714177,-416861,-21410,416873,-20101,263256,-108089,-250163,644629,131702,-117165,-19549,-37635,230793,
总资产(万元),7610184,7468700,7385727,8054406,9352505,8687431,7926228,7470954,6500167,6359333,6093334,5665912,2308908,1313341,969557,915323,829887,801850,
流动资产(万元),2302966,2170893,1983542,2155179,2740144,2375289,2159074,2222805,1354691,1183569,1019986,1009712,1143378,382141,220081,320551,339383,355888,
总负债(万元),3919156,4000960,3917949,4524768,4669638,3955221,4200248,4250463,3654252,3800341,3862773,3686127,586407,451480,204083,208856,175373,189024,
流动负债(万元),1982882,1701104,1204269,1671618,2105857,1431176,1254401,798406,725568,673764,519799,1240847,338450,332671,144267,124467,60746,72295,
股东权益不含少数股东权益(万元),3673419,3452988,3455485,3520637,4674138,4727263,3723866,3219391,2845856,2558958,2230560,1979784,1722501,861861,765474,706467,654514,612826,
净资产收益率加权(%),7.03,0.21,0.09,-27.98,2.29,17.02,19.34,15.03,14.85,17.16,14.89,16.76,19.86,13.57,10.82,10.09,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
