报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.06,0.07,0.19,0.24,0.31,0.22,0.36,0.25,0.41,0.21,0.14,0.11,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.46,3.1,2.89,2.78,1.7,1.52,2,2,2.04,2.86,2.73,2.32,2.09,2.88,2.78,2.35,2.43,2.8,1.55,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.4,-0.59,0.14,--,0.04,0.06,-0.26,0.05,0.2,-0.13,-0.27,0.1,0.27,-0.05,--,--,--,--,--,--,--,--,
主营业务收入(万元),29321,70131,99433,199217,170094,109132,107411,127353,130209,113790,85337,110272,156377,113905,88023,57261,48959,76664,72301,44266,36790,35270,30927,28519,45404,31856,29272,17658,15872,9151,
主营业务利润(万元),15256,25221,29933,28592,27211,28706,33135,31073,30033,23530,17623,11883,10775,15323,12308,7579,5919,6674,6577,6198,7324,8612,3066,1161,1535,1713,1015,177,258,191,
营业利润(万元),3542,4172,12130,13742,20107,14419,21874,15688,17357,12005,6772,6017,14956,7861,4859,2285,-61,711,-409,699,968,3569,4117,1759,1883,0,1022,0,0,0,
投资收益(万元),125,-1688,815,5277,10724,318,6208,20,1584,3,809,-135,718,104,-221,1078,1450,917,2037,2681,835,-343,-41,692,102,17,2,0,0,0,
营业外收支净额(万元),3796,642,866,1695,1017,690,1366,1381,9348,2507,1967,1874,--,-20,973,-40,845,187,-50,65,290,0,0,0,0,295,0,--,--,--,
利润总额(万元),7338,4813,12997,15437,21124,15109,23240,17069,26706,14512,8739,7891,16688,9699,7417,5327,4108,4058,3329,5758,4298,4759,4577,2502,2434,2115,1217,123,155,153,
净利润(万元),2668,3075,8628,10804,14171,9992,16339,11184,18822,9446,6213,5025,8215,3720,2975,2868,2015,2301,1930,3679,3339,3118,2988,2127,2083,1800,1035,80,111,124,
净利润(扣除非经常性损益后)(万元),999,1928,4118,5385,3220,3048,475,2846,2575,1536,1716,2844,6150,1470,535,814,-770,615,558,869,1408,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),66243,16680,-12429,-27370,13854,-5568,31498,3875,18042,-26934,6138,-31340,1593,2184,-6792,1355,5204,-2218,-4724,1648,4255,-483,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),62179,12132,-29981,6956,30181,-11468,8082,176,16516,-23799,-32897,31157,15349,2036,4556,3806,3208,-5583,17174,872,2005,1908,--,--,--,--,--,--,--,--,
总资产(万元),294426,296488,309055,331641,359129,307677,232847,231869,222272,205148,182411,217854,147187,126423,117357,90746,84071,90462,81286,60143,48968,70836,59679,47783,35882,23740,11480,7137,3029,1471,
流动资产(万元),155506,106145,103887,133842,179607,127314,90927,80114,84992,81608,92046,127328,96889,99796,89372,61680,53826,--,--,--,0,45749,43384,32406,21691,15373,7833,6037,2646,1265,
总负债(万元),24265,68301,77904,109794,137700,102112,34952,49088,49508,50229,35569,76225,74627,60444,55717,31895,24936,35905,29547,21376,14367,39680,30008,26538,16105,9532,4765,1861,2502,1151,
流动负债(万元),24265,43757,39180,70108,115394,96788,31612,46368,49508,41229,26447,76180,74454,60444,55717,31895,24936,--,--,--,0,39680,30008,26538,16105,9532,4765,1861,2502,1151,
股东权益不含少数股东权益(万元),211301,207438,210065,201560,201723,187116,180223,166156,157244,140693,131051,126350,61872,55483,52457,52475,53669,50109,47872,36630,32952,30352,29338,20968,19745,14208,6714,5275,527,320,
净资产收益率加权(%),1.26,1.49,4.19,5.39,7.31,5.49,9.43,6.92,12.64,6.96,4.83,4.38,13.9,6.86,5.66,5.5,3.84,4.69,4.05,10.57,0,--,--,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
