报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.11,0.11,0.14,0.16,0.15,0.09,0.18,0.19,0.25,0.22,0.19,0.17,0.2,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.58,3.41,3.27,3.16,3.07,2.96,2.44,2.41,2.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.49,0.5,0.41,0.27,0.38,0.18,0.29,0.28,0.2,
主营业务收入(万元),2117835,1982802,1833142,1728050,1572531,1480078,1580068,1509189,1469084,1348445,1238576,1168865,1050850,356397,321325,300716,242502,
主营业务利润(万元),145658,147795,167280,190880,189653,232002,301052,294809,356180,324066,280389,253129,240263,120575,104025,98348,81186,
营业利润(万元),107612,121811,142011,167987,148520,100192,183927,184755,250617,209211,174715,149243,165707,85815,76745,70378,63169,
投资收益(万元),1,1373,1342,1311,838,999,1013,1616,952,521,377,236,-83,-539,-3060,-200,305,
营业外收支净额(万元),-6703,-14931,-7298,-13587,-3336,-12128,-13752,-8942,-12783,-9698,-4748,-975,-517,-1134,0,0,0,
利润总额(万元),100909,106880,134713,154401,145184,88063,170175,175813,237834,199514,169967,148267,165190,84142,72337,69821,61469,
净利润(万元),74844,78406,101536,115825,107082,66202,127384,131894,180411,155589,135733,121183,143084,71087,61147,59056,51944,
净利润(扣除非经常性损益后)(万元),78224,89591,106098,126380,109047,75473,137188,138790,190757,163365,139666,122729,143456,72061,62436,62175,52687,
经营活动产生的现金流量净额(万元),239525,326140,263484,164124,225969,211323,205106,234532,349671,352824,286942,188544,268291,127423,126041,122815,87171,
现金及现金等价物净增加额(万元),-17642,57824,-19914,-86115,55575,125238,-26234,-69174,-129230,154341,-44530,-79140,-351418,415627,-54501,48210,3477,
总资产(万元),3689313,3540224,3399424,3287026,3194327,3053666,3323199,3286718,3220735,3060450,2935742,2892720,2747188,2507135,1241546,1131836,1096039,
流动资产(万元),670394,635668,605789,549512,566254,467255,708751,643372,614193,419402,241632,213909,371751,1155555,231369,280123,252464,
总负债(万元),775385,658591,533716,484020,449901,375020,653762,687114,681994,638192,612289,648317,567323,407277,176419,79871,57690,
流动负债(万元),647704,642225,516498,466451,432365,366143,644722,329281,324535,281484,255997,299267,270966,221277,176419,79871,57690,
股东权益不含少数股东权益(万元),2917573,2885230,2868468,2805406,2746249,2674584,2665054,2594519,2533461,2416802,2317881,2238808,2174294,2094189,1059938,1046787,1033129,
净资产收益率加权(%),2.58,2.72,3.59,4.18,3.96,2.48,4.85,5.16,7.29,6.57,5.96,5.49,6.71,6.68,5.8,5.68,5.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
