报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.28,0.19,0.15,0.21,1.09,0.14,0.01,0.11,0.51,0.51,0.7,0.56,0.38,0.01,
每股净资产(元),--,--,--,--,--,1.55,2.51,5.12,8.1,11.52,2.58,1.94,1.38,1.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.95,0.71,0.06,0.74,0.5,0.72,0.5,0.56,0.52,
主营业务收入(万元),147804,130958,111234,120305,281271,61201,24847,22270,28031,18496,16513,11824,6735,412,
主营业务利润(万元),185994,152553,110408,106323,244963,43962,15247,15012,20934,13913,13280,8501,4848,322,
营业利润(万元),214214,113060,67638,66736,211086,19389,-339,3533,10970,7032,7733,5188,3462,110,
投资收益(万元),27085,21124,20061,4524,3892,--,--,--,--,--,75,331,483,11,
营业外收支净额(万元),-1456,-977,271,13081,6007,337,836,804,1171,371,499,368,--,0,
利润总额(万元),212759,112083,67908,79818,217093,19725,498,4336,12141,7403,8231,5556,3488,110,
净利润(万元),183129,95870,63690,71377,184857,16572,500,3758,10653,6674,7187,5558,3487,110,
净利润(扣除非经常性损益后)(万元),178477,94716,61555,59512,179567,16287,-262,3074,9661,7150,6696,4859,2978,99,
经营活动产生的现金流量净额(万元),1172117,266734,-615993,-422794,54737,236292,47608,2016,15605,6987,7559,4991,5560,155,
现金及现金等价物净增加额(万元),1424865,-30473,265033,-193867,966936,228781,21952,4547,-5906,127113,6948,4472,15253,121,
总资产(万元),6183141,3981096,4184476,2698587,2373348,618277,243278,180137,182371,168185,32110,23698,17889,486,
流动资产(万元),5615932,3437179,3634006,2164636,1974404,595041,222875,160165,161967,163664,30076,22296,17112,419,
总负债(万元),4061892,2411572,2716431,1415469,1555668,430307,74361,8182,12336,6878,4837,4291,4055,121,
流动负债(万元),3937690,1928905,2174430,1383859,1503450,429848,73805,8002,12336,6878,4837,4291,4055,121,
股东权益不含少数股东权益(万元),2121249,1569524,1467787,1282503,816929,187971,168911,171949,170030,161303,27078,19391,13833,362,
净资产收益率加权(%),9.49,6.32,4.86,6.6,66.42,9.38,0.29,2.2,6.44,5.27,32.14,33.45,33.4,35.89,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
